,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,114.0,65.6,145.4,1.8,26.0,143.3,834.7
UCLA-SuEIR,51,118.4,54.4,143.3,0.5,17.8,152.6,565.0
JCB-PRM,51,121.0,56.1,203.8,0.0,24.4,145.2,1262.5
Karlen-pypm,51,126.9,54.5,226.0,0.8,22.8,157.8,1527.7
USC-SI_kJalpha,51,127.3,63.0,163.6,0.0,13.0,167.5,691.0
Baseline,51,130.6,58.9,164.1,0.0,16.0,187.6,633.7
Covid19Sim-Simulator,51,130.9,54.4,207.1,1.8,18.9,140.2,950.5
IowaStateLW-STEM,49,132.0,63.0,163.8,0.0,27.5,181.0,826.0
YYG-ParamSearch,51,144.3,33.0,244.2,0.5,15.2,192.9,1488.0
CovidAnalytics-DELPHI,51,166.1,95.0,196.7,0.0,36.0,217.0,875.0
PSI-DRAFT,51,192.8,97.0,261.5,0.0,39.5,224.5,1297.0
LANL-GrowthRate,51,195.0,102.0,232.0,0.3,40.0,303.1,1155.4
NotreDame-mobility,51,207.7,96.0,278.2,0.1,22.6,291.2,1478.9
Columbia_UNC-SurvCon,51,222.8,104.0,327.1,0.0,17.5,290.0,1598.0
JHUAPL-Bucky,51,242.9,80.1,431.5,3.6,32.6,269.7,2604.7
WalmartLabsML-LogForecasting,51,269.7,131.8,313.5,0.0,58.8,379.9,1434.1
USACE-ERDC_SEIR,51,278.9,128.2,376.8,1.7,34.3,384.4,1644.8
MITCovAlliance-SIR,51,288.4,160.6,547.0,5.8,34.4,271.0,3277.4
RobertWalraven-ESG,51,291.0,158.4,415.3,0.0,55.0,356.3,2526.7
