,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,186.0,73.4,306.2,0.8,19.1,255.7,1982.4
UCLA-SuEIR,51,238.3,120.4,286.4,1.0,32.5,365.4,1320.6
Auquan-SEIR,51,275.9,149.0,393.8,0.0,52.0,252.5,2049.0
USC-SI_kJalpha,51,293.6,128.0,458.7,0.0,62.0,393.0,2971.0
Baseline,51,341.5,86.1,730.3,0.0,35.2,295.4,4557.9
IowaStateLW-STEM,49,369.0,138.0,761.6,1.0,47.0,329.0,4795.0
RobertWalraven-ESG,51,404.1,222.5,565.0,0.0,89.8,482.7,3427.7
USACE-ERDC_SEIR,51,423.7,129.8,646.4,2.7,58.1,510.6,2935.9
Covid19Sim-Simulator,51,470.2,145.8,884.0,0.1,40.1,594.7,4518.6
IHME-CurveFit,51,538.5,162.2,1136.0,1.9,32.7,509.7,6869.6
