,total_deaths_2020-05-31,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Baseline,107830,236669.3,219813,132288.3,111983,20305.3,18.1%
Covid19Sim-Simulator,107830,149752.8,219813,45371.8,111983,-66611.2,-59.5%
