,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,15.3,9.1,18.0,0.0,2.3,17.4,78.7
UMass-MechBayes,51,16.2,6.0,21.9,0.0,3.5,21.0,82.0
SteveMcConnell-CovidComplete,51,18.0,9.0,25.9,0.0,2.0,24.5,150.0
Baseline,51,18.7,8.4,23.6,0.0,2.4,25.6,89.6
COVIDhub-ensemble,51,19.0,9.0,26.5,0.0,5.0,22.5,150.0
JCB-PRM,51,21.9,15.5,22.4,0.0,5.4,29.2,104.1
OliverWyman-Navigator,51,22.6,11.4,32.2,0.0,5.0,25.7,163.2
CovidAnalytics-DELPHI,51,22.9,11.0,31.6,0.0,3.0,28.0,166.0
DDS-NBDS,51,23.1,12.8,26.0,0.0,2.1,39.0,91.3
CMU-TimeSeries,51,23.2,9.0,34.0,0.0,4.5,24.0,180.0
MSRA-DeepST,50,23.4,9.8,35.8,0.1,4.2,25.7,187.2
USC-SI_kJalpha,51,23.8,10.0,34.1,0.0,2.5,28.5,156.0
Karlen-pypm,51,23.9,11.0,31.1,0.1,5.1,31.2,166.0
UA-EpiCovDA,51,24.0,9.0,34.2,1.0,5.0,29.0,201.0
UT-Mobility,51,24.2,14.0,34.9,0.0,3.5,29.5,194.0
LANL-GrowthRate,51,24.4,11.3,35.1,0.8,5.2,31.0,196.8
CEID-Walk,51,24.6,8.3,35.3,0.0,4.3,29.0,183.1
IQVIA_ACOE-STAN,49,24.6,10.0,33.7,1.0,3.4,28.5,152.0
GT-DeepCOVID,49,24.7,12.0,39.0,0.0,5.2,29.1,248.8
COVIDhub-baseline,51,25.1,10.0,35.4,0.0,4.5,27.0,173.0
Geneva-DetGrowth,51,25.4,14.1,31.4,0.0,6.6,27.9,141.2
Columbia_UNC-SurvCon,51,25.9,16.6,32.6,0.1,3.7,31.3,151.9
JHU_IDD-CovidSP,51,26.1,10.2,37.6,0.2,4.0,36.3,232.1
MIT_CritData-GBCF,51,27.1,18.0,42.1,0.0,8.0,29.5,285.0
IowaStateLW-STEM,49,27.2,21.0,27.8,0.0,8.5,34.5,117.0
UCLA-SuEIR,51,30.6,14.3,37.9,0.0,4.6,46.5,196.0
MOBS-GLEAM_COVID,50,30.9,10.9,43.1,0.1,4.5,39.3,187.8
UCSD_NEU-DeepGLEAM,50,31.0,13.2,42.9,0.5,4.4,36.4,179.6
UMich-RidgeTfReg,50,31.8,18.7,46.7,0.0,3.1,32.8,224.6
Google_Harvard-CPF,51,32.5,9.7,44.9,0.0,3.9,51.6,215.7
NotreDame-mobility,51,33.2,12.1,48.5,0.2,3.8,50.6,285.4
JHUAPL-Bucky,51,34.5,18.2,39.9,0.1,6.5,42.6,196.2
PSI-DRAFT,51,35.0,13.0,60.2,0.0,3.0,35.0,327.0
RobertWalraven-ESG,51,35.5,21.2,59.2,0.0,7.3,38.9,408.1
BPagano-RtDriven,51,35.8,15.9,54.7,0.7,5.8,34.3,269.8
CU-select,51,38.8,19.0,69.0,0.0,5.5,43.0,436.0
epiforecasts-ensemble1,47,40.2,15.0,61.8,0.7,6.0,50.0,293.0
USACE-ERDC_SEIR,51,69.0,30.7,100.4,1.3,12.0,73.3,450.2
WalmartLabsML-LogForecasting,51,81.5,30.2,173.5,0.1,6.7,77.7,1150.0
Covid19Sim-Simulator,51,86.2,54.9,111.5,0.1,13.3,109.7,571.5
TTU-squider,51,283.4,143.0,448.4,1.2,39.4,333.3,2138.7
