,total_deaths_2020-09-06,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
USC-SI_kJalpha,189303,218601.0,219916,29660.0,30613,-953.0,-3.1%
IowaStateLW-STEM,189303,217686.0,219916,28745.0,30613,-1868.0,-6.1%
QJHong-Encounter,189303,216679.7,219916,27738.7,30613,-2874.3,-9.4%
JCB-PRM,189303,216409.5,219916,27468.5,30613,-3144.5,-10.3%
CovidAnalytics-DELPHI,189303,215586.0,219916,26645.0,30613,-3968.0,-13.0%
Columbia_UNC-SurvCon,189303,223552.0,219916,34611.0,30613,3998.0,13.1%
UCLA-SuEIR,189303,215536.7,219916,26595.7,30613,-4017.3,-13.1%
NotreDame-mobility,189303,223594.8,219916,34653.8,30613,4040.8,13.2%
Baseline,189303,223597.7,219916,34656.7,30613,4043.7,13.2%
Covid19Sim-Simulator,189303,215058.6,219916,26117.6,30613,-4495.4,-14.7%
JHU_IDD-CovidSP,189303,225339.8,219916,36398.8,30613,5785.8,18.9%
YYG-ParamSearch,189303,213660.1,219916,24719.1,30613,-5893.9,-19.3%
USACE-ERDC_SEIR,189303,228312.7,219916,39371.7,30613,8758.7,28.6%
PSI-DRAFT,189303,228648.0,219916,39707.0,30613,9094.0,29.7%
WalmartLabsML-LogForecasting,189303,209057.9,219916,20116.9,30613,-10496.1,-34.3%
IBF-TimeSeries,189303,230155.9,219916,41214.9,30613,10601.9,34.6%
IHME-CurveFit,189303,231033.5,219916,42092.5,30613,11479.5,37.5%
LANL-GrowthRate,189303,204830.7,219916,15889.7,30613,-14723.3,-48.1%
RobertWalraven-ESG,189303,203088.3,219916,14147.3,30613,-16465.7,-53.8%
STH-3PU,189303,199123.0,219916,10182.0,30613,-20431.0,-66.7%
MITCovAlliance-SIR,189303,,219916,,30613,,
NotreDame-FRED,189303,,219916,,30613,,
