,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,549.9,82.2,1176.6,0.0,5.2,303.6,6191.0
UMass-MechBayes,51,731.6,36.0,1646.0,0.0,12.5,450.0,6724.0
Baseline,51,894.8,71.0,1896.2,0.0,5.6,655.2,8023.0
JCB-PRM,51,970.8,238.8,1905.4,0.0,29.1,852.7,10838.6
SteveMcConnell-CovidComplete,51,983.2,81.0,3298.4,0.0,4.0,602.5,22500.0
COVIDhub-ensemble,51,1051.5,81.0,3347.2,0.0,25.0,506.5,22500.0
DDS-NBDS,51,1195.3,162.8,2101.6,0.0,4.6,1521.6,8328.2
IowaStateLW-STEM,49,1495.9,441.0,2971.8,0.0,72.5,1190.5,13689.0
CovidAnalytics-DELPHI,51,1501.5,121.0,4241.2,0.0,9.0,785.0,27556.0
Karlen-pypm,51,1516.4,121.0,4208.4,0.0,26.6,977.7,27556.0
OliverWyman-Navigator,51,1526.0,130.2,4658.6,0.0,25.3,659.9,26618.5
Geneva-DetGrowth,51,1613.2,198.8,3658.4,0.0,44.7,781.9,19945.5
CMU-TimeSeries,51,1675.0,81.0,5144.8,0.0,20.5,577.0,32400.0
USC-SI_kJalpha,51,1706.7,100.0,4486.8,0.0,6.5,814.5,24336.0
Columbia_UNC-SurvCon,51,1709.1,277.0,4205.3,0.0,14.1,983.8,23088.0
IQVIA_ACOE-STAN,49,1718.0,100.0,4325.8,1.0,11.9,814.5,23104.0
UA-EpiCovDA,51,1724.4,81.0,5875.6,1.0,25.0,842.0,40401.0
UT-Mobility,51,1777.8,196.0,5834.5,0.0,12.5,872.5,37636.0
MSRA-DeepST,50,1800.0,96.3,5656.6,0.0,17.7,661.3,35031.0
LANL-GrowthRate,51,1804.2,127.7,5842.2,0.6,27.4,963.5,38726.8
CEID-Walk,51,1823.2,68.7,5288.5,0.0,18.3,843.6,33516.8
COVIDhub-baseline,51,1858.7,100.0,5077.5,0.0,20.5,730.0,29929.0
JHU_IDD-CovidSP,51,2066.9,103.3,7625.4,0.0,16.0,1317.2,53887.4
GT-DeepCOVID,49,2104.4,142.8,8707.2,0.0,27.0,853.0,61897.7
UCLA-SuEIR,51,2341.6,205.4,5866.1,0.0,21.1,2163.4,38425.0
MIT_CritData-GBCF,51,2470.4,324.0,11355.7,0.0,64.0,870.5,81225.0
JHUAPL-Bucky,51,2748.8,330.8,6223.8,0.0,42.5,1815.5,38480.8
UCSD_NEU-DeepGLEAM,50,2765.2,173.5,6947.7,0.2,19.1,1323.3,32243.8
MOBS-GLEAM_COVID,50,2777.8,118.3,7151.5,0.0,20.6,1542.2,35278.2
Google_Harvard-CPF,51,3039.5,94.7,7869.2,0.0,15.0,2660.3,46530.8
UMich-RidgeTfReg,50,3148.9,350.3,8927.2,0.0,9.6,1079.3,50440.7
NotreDame-mobility,51,3415.0,146.3,11602.5,0.1,14.4,2561.0,81460.6
BPagano-RtDriven,51,4216.6,253.4,13440.5,0.5,34.0,1176.4,72773.7
RobertWalraven-ESG,51,4701.8,448.2,23234.2,0.0,53.1,1517.7,166513.0
PSI-DRAFT,51,4784.6,169.0,17467.5,0.0,9.0,1225.0,106929.0
epiforecasts-ensemble1,47,5351.7,225.0,16029.5,0.5,36.0,2509.0,85849.0
CU-select,51,6176.3,361.0,27530.3,0.0,30.5,1849.0,190096.0
USACE-ERDC_SEIR,51,14643.3,941.9,38860.9,1.6,145.1,5377.4,202646.3
Covid19Sim-Simulator,51,19624.2,3016.0,54852.2,0.0,177.0,12122.2,326628.0
WalmartLabsML-LogForecasting,51,36158.1,910.7,185552.0,0.0,45.8,6179.6,1322500.0
TTU-squider,51,277452.6,20437.8,895904.3,1.6,1578.0,111097.9,4574046.2
