,mean_rank
JCB-PRM,6.3
Covid19Sim-Simulator,6.5
USC-SI_kJalpha,7.1
Karlen-pypm,7.2
YYG-ParamSearch,7.4
UCLA-SuEIR,8.5
JHU_IDD-CovidSP,8.6
Columbia_UNC-SurvCon,9.3
IowaStateLW-STEM,9.4
NotreDame-mobility,10.0
CovidAnalytics-DELPHI,10.2
PSI-DRAFT,10.5
LANL-GrowthRate,10.8
JHUAPL-Bucky,10.9
MITCovAlliance-SIR,11.1
USACE-ERDC_SEIR,11.2
WalmartLabsML-LogForecasting,12.7
RobertWalraven-ESG,13.4
