,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,3707.5,1719.4,6662.2,30.6,715.2,3581.4,40208.6
USACE-ERDC_SEIR,51,3976.5,1257.1,8788.6,32.0,430.6,4038.1,47117.2
USC-SI_kJalpha,51,4082.4,1559.0,6733.3,66.0,517.0,3768.5,32634.0
COVIDhub-ensemble,51,4703.2,2020.0,8937.6,1.0,565.0,4180.0,53299.0
DDS-NBDS,51,4839.1,1295.2,10485.7,13.2,610.4,3356.5,65679.0
RobertWalraven-ESG,49,4936.2,2094.7,7914.4,28.7,782.3,4655.8,41162.0
LANL-GrowthRate,51,5740.4,1906.3,13958.3,12.6,667.6,4438.9,83058.5
UCLA-SuEIR,51,5953.9,1851.9,10145.4,24.1,901.1,5748.4,48460.2
COVIDhub-baseline,51,6031.7,2177.0,12198.3,57.0,509.0,5998.5,78982.0
IowaStateLW-STEM,49,6574.8,1929.0,13769.4,16.0,538.5,4935.0,77058.0
OliverWyman-Navigator,51,6776.6,4186.0,9013.5,21.0,1002.5,6199.5,46050.0
JHU_IDD-CovidSP,51,8226.8,4481.0,10606.6,13.1,1645.5,8923.8,60223.1
Covid19Sim-Simulator,51,9925.1,3626.6,18217.9,41.9,1283.7,8977.1,114642.2
CovidAnalytics-DELPHI,51,11025.7,4378.0,19535.4,118.0,1664.0,10698.0,98065.0
Geneva-DetGrowth,51,11718.9,7197.5,19416.2,99.0,1875.9,10990.6,101367.5
Karlen-pypm,51,14249.4,9004.7,22471.2,93.5,1890.8,17970.3,145147.4
IHME-CurveFit,51,27297.0,4260.6,67322.2,128.4,1275.4,20085.3,414832.4
