,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,51,10662.6,2622.0,25916.6,4.0,628.0,7647.0,155262.0
JHU_IDD-CovidSP,51,11368.6,5099.1,19635.5,53.6,1361.6,11372.4,100686.2
LANL-GrowthRate,51,11964.8,5588.7,24238.4,23.4,1763.1,11174.2,130469.7
USACE-ERDC_SEIR,51,13825.8,4939.6,25284.4,36.7,1312.7,15770.2,152627.3
CovidAnalytics-DELPHI,51,15992.0,9977.0,19289.2,200.0,2950.5,20262.5,89477.0
UCLA-SuEIR,51,16322.9,6180.8,30239.2,28.2,1289.3,14343.1,155199.9
USC-SI_kJalpha,51,17753.9,8500.9,33620.5,28.6,2344.6,17272.8,214098.5
IowaStateLW-STEM,49,18197.9,3342.0,54513.0,10.0,1767.5,11139.5,323240.0
Covid19Sim-Simulator,51,26423.4,5371.5,68219.3,14.7,1750.0,14404.5,416176.9
IHME-CurveFit,51,44257.1,11407.3,123080.1,101.8,2426.4,30925.2,820703.4
Karlen-pypm,51,78155.6,27769.9,178634.2,218.3,5081.1,57668.8,1072160.2
