,mean_rank
LNQ-ens1,6.5
COVIDhub-ensemble,6.6
LANL-GrowthRate,7.7
USC-SI_kJalpha,7.9
OliverWyman-Navigator,8.0
USACE-ERDC_SEIR,8.5
DDS-NBDS,8.6
CEID-Walk,9.2
COVIDhub-baseline,9.2
RobertWalraven-ESG,9.7
UCLA-SuEIR,9.7
CU-select,9.9
IowaStateLW-STEM,10.0
Geneva-DetGrowth,10.5
Karlen-pypm,11.3
JHU_IDD-CovidSP,11.9
TTU-squider,12.9
CovidAnalytics-DELPHI,12.9
