,mean_rank
LNQ-ens1,5.9
DDS-NBDS,6.2
COVIDhub-ensemble,6.3
USC-SI_kJalpha,6.6
USACE-ERDC_SEIR,6.7
IowaStateLW-STEM,6.9
LANL-GrowthRate,7.2
RobertWalraven-ESG,7.2
COVIDhub-baseline,7.4
UCLA-SuEIR,7.7
OliverWyman-Navigator,9.4
Covid19Sim-Simulator,10.5
JHU_IDD-CovidSP,11.0
CovidAnalytics-DELPHI,11.5
IHME-CurveFit,12.4
Karlen-pypm,13.0
