,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,189840610.3,6791236.0,715054947.8,169.0,1352093.0,45441296.0,4213308100.0
LNQ-ens1,51,324457981.5,6457891.1,1421486174.3,238.1,347437.5,58492523.9,9415954118.7
OliverWyman-Navigator,51,437503272.8,9461776.0,1955897737.2,4900.0,959432.5,39161317.0,10369348900.0
JHU_IDD-CovidSP,51,495848127.1,26001296.7,1664810175.3,4977.8,1854083.6,122921638.2,10137714897.9
CovidAnalytics-DELPHI,51,627954031.6,99540529.0,1567412062.5,40000.0,8735552.5,425091050.0,8800503721.0
LANL-GrowthRate,51,734493307.3,31233610.7,3150136738.1,549.0,3111028.3,124865868.2,17022331055.0
COVIDhub-baseline,51,782913492.1,6874884.0,3639882895.1,16.0,405944.5,58478545.0,24106288644.0
USACE-ERDC_SEIR,51,836810057.1,24567680.5,3571441554.3,1346.4,1723234.2,238895389.6,24705649309.7
UCLA-SuEIR,51,1165147413.0,38202037.0,4020249048.7,792.6,1672003.4,205739764.2,24087019656.1
USC-SI_kJalpha,51,1452637519.5,72266087.4,6762696320.6,815.9,5497447.3,298719676.7,47808460137.6
Geneva-DetGrowth,51,2828762559.9,299447165.4,9270534783.9,26805.7,19932730.1,836026734.0,48977767878.2
IowaStateLW-STEM,49,3275723549.2,13681801.3,16387664054.8,100.0,3128612.5,124915650.5,104484097600.0
Covid19Sim-Simulator,51,5273648699.8,22496752.8,25153797029.8,14473.5,3199526.8,212309061.5,173203208050.8
IHME-CurveFit,51,16895397498.6,130515244.7,95986176882.4,10368.6,5897030.9,956422312.7,680686698873.9
RobertWalraven-ESG,49,24352657001.5,28170990.7,151828787359.6,6419.6,2635262.7,134202987.3,1077360971989.7
Karlen-pypm,51,37472503141.4,771167346.0,169116836289.5,47654.9,25823557.4,3325980602.1,1158839762633.6
