,mean_rank
COVIDhub-baseline,3.1
UCLA-SuEIR,3.2
Covid19Sim-Simulator,3.9
USC-SI_kJalpha,4.1
IowaStateLW-STEM,4.3
LANL-GrowthRate,5.5
CovidAnalytics-DELPHI,5.9
USACE-ERDC_SEIR,6.2
