,mean_rank
LNQ-ens1,4.0
COVIDhub-baseline,4.4
COVIDhub-ensemble,4.4
IowaStateLW-STEM,4.9
UCLA-SuEIR,5.0
USC-SI_kJalpha,5.1
JHU_IDD-CovidSP,5.4
LANL-GrowthRate,5.7
CU-select,6.1
