,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,24.3,5.9,95.5,0.0,1.7,17.6,2177.2
COVIDhub-ensemble,3141,28.4,6.0,156.0,0.0,2.0,19.0,4871.0
OliverWyman-Navigator,2467,31.2,7.0,175.6,0.0,2.3,20.0,5838.0
LANL-GrowthRate,2951,33.6,9.0,161.9,0.0,2.5,24.6,4870.6
USC-SI_kJalpha,2779,35.2,8.0,209.2,0.0,2.0,23.0,6807.0
RobertWalraven-ESG,3141,35.8,8.0,152.0,0.0,2.3,25.1,4288.1
UCLA-SuEIR,2847,38.1,7.3,214.2,0.0,2.3,21.9,7172.4
COVIDhub-baseline,3141,38.9,7.0,210.4,0.0,2.0,23.0,6383.0
CEID-Walk,3141,40.0,7.1,214.9,0.0,2.1,22.7,6487.7
JHU_IDD-CovidSP,3139,43.6,11.2,161.0,0.0,3.1,33.4,6394.9
MITCovAlliance-SIR,2094,43.7,8.5,231.1,0.0,2.9,28.2,6578.8
IowaStateLW-STEM,3103,45.1,9.0,209.9,0.0,3.0,30.0,6150.0
CU-select,3099,46.0,8.0,262.6,0.0,3.0,25.0,8768.0
Yu_Group-CLEP,3139,55.7,11.0,249.4,0.0,4.1,32.2,5802.8
