,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,3139,375308.0,1304.4,5302757.8,0.0,93.4,15467.1,242276696.3
LNQ-ens1,3141,377616.1,391.3,7475410.4,0.0,39.8,3921.0,343962482.7
USC-SI_kJalpha,2772,486666.4,841.0,10167300.3,0.0,81.0,7744.0,446645956.0
COVIDhub-ensemble,3141,542207.7,441.0,12863822.8,0.0,36.0,3969.0,616677889.0
OliverWyman-Navigator,2609,572764.0,729.0,9728743.6,0.0,77.1,8281.0,426339904.0
UCLA-SuEIR,2599,639513.0,647.9,13651084.1,0.0,61.4,7958.7,683391580.3
LANL-GrowthRate,2951,701887.8,1149.1,12660631.0,0.0,103.4,8024.2,427984183.6
COVIDhub-baseline,3141,798958.4,529.0,18411942.2,0.0,49.0,5476.0,786914704.0
IowaStateLW-STEM,3103,991232.8,729.0,22556853.2,0.0,49.0,8464.0,1019588761.0
RobertWalraven-ESG,3138,1043953.7,704.9,36001923.3,0.0,55.8,7140.2,1982085605.2
CU-select,3093,2246028.6,1156.0,70181200.5,0.0,100.0,13689.0,3699558976.0
