,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,153942089.9,56685841.0,225853304.7,196.0,5483690.0,246118793.0,810142369.0
COVIDhub-baseline,51,266224150.5,8191044.0,868961055.9,0.0,1151993.0,127814882.5,5507569369.0
LNQ-ens1,50,278802491.4,21537522.8,783974798.9,1008.6,2721679.3,145024510.8,5111499300.2
USACE-ERDC_SEIR,51,554911435.4,117979459.2,1499048919.2,40169.7,13676678.1,509449941.5,9978712552.9
CovidAnalytics-DELPHI,51,675069649.9,107453956.0,2130303859.2,3844.0,12471624.5,566121089.0,14803345561.0
JHU_IDD-CovidSP,51,1585097222.2,12889512.1,6243933354.2,19551.5,2960590.4,376172845.7,40968635479.8
USC-SI_kJalpha,51,1886220021.9,74518549.3,9049172158.3,594.9,6127670.9,419786466.8,64110328088.0
UCLA-SuEIR,51,2082055524.9,23777181.3,10204895968.8,55.0,4610047.9,177339464.3,70341374919.1
RobertWalraven-ESG,51,2738260409.6,188244705.7,10731832808.4,0.2,20053279.5,789068636.9,70013548341.1
LANL-GrowthRate,51,3601670563.0,81695010.1,19121468526.2,8619.1,7462801.5,315011838.0,133582291537.6
Geneva-DetGrowth,51,5254370412.4,545496897.0,17143217084.4,49905.2,23637380.8,1533038324.0,77156003895.1
IowaStateLW-STEM,49,6101790926.0,72403081.0,28965170703.7,3969.0,4297568.5,328757497.0,202475700729.0
Covid19Sim-Simulator,51,7856171973.5,19780945.9,37396118635.9,6147.3,6719622.7,218311355.8,254115273867.2
