,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,158.7,31.0,1006.6,0.0,10.0,94.0,43291.0
LNQ-ens1,3141,169.9,31.9,854.2,0.0,9.0,100.5,28287.3
USC-SI_kJalpha,2769,180.0,42.0,863.3,0.0,13.0,122.0,30009.0
OliverWyman-Navigator,2705,188.1,36.0,743.8,0.0,11.6,121.0,19052.0
COVIDhub-baseline,3141,198.2,32.0,1137.2,0.0,10.0,103.0,33952.0
UCLA-SuEIR,2895,226.4,37.1,1401.1,0.0,10.6,122.7,48961.5
LANL-GrowthRate,2950,235.3,46.5,1339.6,0.0,14.2,140.2,47945.7
JHU_IDD-CovidSP,3139,259.2,49.3,907.0,0.0,13.4,174.3,24623.6
IowaStateLW-STEM,3103,269.1,38.0,1599.8,0.0,10.0,126.0,48547.0
CU-select,3072,330.2,53.0,1957.7,0.0,14.6,192.0,69678.0
