,mean_rank
LNQ-ens1,5.8
USC-SI_kJalpha,6.7
COVIDhub-ensemble,7.0
LANL-GrowthRate,7.4
USACE-ERDC_SEIR,7.4
COVIDhub-baseline,7.5
OliverWyman-Navigator,7.5
CEID-Walk,7.5
CU-select,8.0
DDS-NBDS,8.2
UCLA-SuEIR,8.2
RobertWalraven-ESG,9.8
JHU_IDD-CovidSP,11.4
UMich-RidgeTfReg,11.5
Karlen-pypm,11.7
CovidAnalytics-DELPHI,13.4
IHME-CurveFit,14.1
