,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
08033,1,0.0,,0.0,0.0,,,,,,,0.0,4.4,,,0.0,,,,1.0,,,,,,,-1.0,,-1.0,-1.0,,,,,,,-1.0,3.4,,,-1.0,,,,-0.0,,,,,,,,False,False,,,,,,,False,False,,,True,,,,True,,,,,,
08035,270,390.0,255.7,366.0,259.0,,,,,,,368.0,737.5,,309.8,383.2,1349.5,475.0,,606.4,738.6,313.0,,,,,120.0,-14.3,96.0,-11.0,,,,,,,98.0,467.5,,39.8,113.2,1079.5,205.0,,336.4,468.6,43.0,,,,,True,True,True,,,,,,,True,False,,True,True,False,False,,False,False,True,,,,
08037,123,291.0,13.8,216.0,379.0,,,,,,,189.0,188.0,,153.1,251.4,151.4,309.0,,285.8,305.6,,,,,,168.0,-109.2,93.0,256.0,,,,,,,66.0,65.0,,30.1,128.4,28.4,186.0,,162.8,182.6,,,,,,True,True,False,,,,,,,True,True,,True,True,True,False,,True,False,,,,,
08039,32,24.0,,18.0,24.0,,,,,,,11.0,55.0,,3.3,23.5,,21.0,,13.2,25.6,,,,,,-8.0,,-14.0,-8.0,,,,,,,-21.0,23.0,,-28.7,-8.5,,-11.0,,-18.8,-6.4,,,,,,,False,False,,,,,,,False,False,,False,False,,False,,False,True,,,,,
08041,1154,1524.0,1532.2,1425.0,1413.0,,,,,,,1444.0,2499.8,,1187.4,1293.8,2412.4,1481.0,,1673.2,1385.5,1491.0,,,,,370.0,378.2,271.0,259.0,,,,,,,290.0,1345.8,,33.4,139.8,1258.4,327.0,,519.2,231.5,337.0,,,,,False,True,True,,,,,,,True,False,,True,True,False,True,,False,True,True,,,,
08043,36,69.0,,57.0,73.0,,,,,,,36.0,170.0,,26.9,56.5,63.9,52.0,,21.9,220.0,,,,,,33.0,,21.0,37.0,,,,,,,0.0,134.0,,-9.1,20.5,27.9,16.0,,-14.1,184.0,,,,,,,True,False,,,,,,,True,False,,True,True,True,True,,True,False,,,,,
08045,109,279.0,406.5,256.0,260.0,,,,,,,168.0,284.0,,237.5,251.5,297.2,260.0,,223.4,503.5,,,,,,170.0,297.5,147.0,151.0,,,,,,,59.0,175.0,,128.5,142.5,188.2,151.0,,114.4,394.5,,,,,,False,True,True,,,,,,,True,False,,True,True,False,True,,True,False,,,,,
08047,1,9.0,,0.0,0.0,,,,,,,0.0,12.6,,0.3,0.7,,,,2.6,,,,,,,8.0,,-1.0,-1.0,,,,,,,-1.0,11.6,,-0.7,-0.3,,,,1.6,,,,,,,,True,True,,,,,,,True,False,,True,True,,,,True,,,,,,
08049,13,9.0,,8.0,1.0,,,,,,,9.0,25.3,,0.7,6.3,,20.0,,9.7,9.4,,,,,,-4.0,,-5.0,-12.0,,,,,,,-4.0,12.3,,-12.3,-6.7,,7.0,,-3.3,-3.6,,,,,,,False,False,,,,,,,False,False,,False,False,,False,,True,True,,,,,
08051,40,90.0,,41.0,35.0,,,,,,,21.0,36.6,,38.0,70.6,3.4,,,73.2,64.9,,,,,,50.0,,1.0,-5.0,,,,,,,-19.0,-3.4,,-2.0,30.6,-36.6,,,33.2,24.9,,,,,,,True,True,,,,,,,True,True,,True,True,True,,,True,True,,,,,
08053,0,0.0,,0.0,0.0,,,,,,,0.0,0.1,,0.0,0.0,,0.0,,0.1,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.1,,0.0,0.0,,0.0,,0.1,,,,,,,,True,True,,,,,,,True,False,,False,False,,True,,False,,,,,,
08055,2,0.0,,0.0,0.0,,,,,,,0.0,3.6,,0.1,0.3,,0.0,,0.6,,,,,,,-2.0,,-2.0,-2.0,,,,,,,-2.0,1.6,,-1.9,-1.7,,-2.0,,-1.4,,,,,,,,False,False,,,,,,,False,True,,True,True,,False,,True,,,,,,
08057,1,0.0,,0.0,0.0,,,,,,,0.0,3.1,,,0.0,,0.0,,4.2,,,,,,,-1.0,,-1.0,-1.0,,,,,,,-1.0,2.1,,,-1.0,,-1.0,,3.2,,,,,,,,False,False,,,,,,,False,False,,,True,,False,,False,,,,,,
08059,647,879.0,375.6,753.0,607.0,,,,,,,1127.0,1903.6,,570.5,885.7,1507.3,1136.0,,571.8,581.1,860.0,,,,,232.0,-271.4,106.0,-40.0,,,,,,,480.0,1256.6,,-76.5,238.7,860.3,489.0,,-75.2,-65.9,213.0,,,,,False,True,True,,,,,,,False,False,,True,False,False,False,,True,True,True,,,,
08061,0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,,True,True,,,,,,,True,True,,,True,,True,,True,,,,,,
08063,27,3.0,,3.0,0.0,,,,,,,3.0,12.4,,1.0,2.0,,,,1.7,2.6,,,,,,-24.0,,-24.0,-27.0,,,,,,,-24.0,-14.6,,-26.0,-25.0,,,,-25.3,-24.4,,,,,,,False,False,,,,,,,False,True,,False,False,,,,False,False,,,,,
08065,11,27.0,,16.0,29.0,,,,,,,8.0,23.5,,4.2,12.7,,27.0,,47.2,21.4,,,,,,16.0,,5.0,18.0,,,,,,,-3.0,12.5,,-6.8,1.7,,16.0,,36.2,10.4,,,,,,,True,False,,,,,,,True,True,,True,True,,False,,False,True,,,,,
08067,40,39.0,13.5,36.0,44.0,,,,,,,56.0,142.3,,12.2,46.7,74.3,54.0,,32.5,23.1,,,,,,-1.0,-26.5,-4.0,4.0,,,,,,,16.0,102.3,,-27.8,6.7,34.3,14.0,,-7.5,-16.9,,,,,,False,False,False,,,,,,,False,False,,False,False,False,False,,False,False,,,,,
08069,414,414.0,252.6,364.0,285.0,,,,,,,424.0,920.7,,309.9,457.9,779.5,454.0,,364.2,245.6,432.0,,,,,0.0,-161.4,-50.0,-129.0,,,,,,,10.0,506.7,,-104.1,43.9,365.5,40.0,,-49.8,-168.4,18.0,,,,,False,False,False,,,,,,,False,False,,False,False,False,False,,False,False,False,,,,
08071,4,6.0,,1.0,0.0,,,,,,,6.0,11.3,,0.3,1.3,,0.0,,4.4,,,,,,,2.0,,-3.0,-4.0,,,,,,,2.0,7.3,,-3.7,-2.7,,-4.0,,0.4,,,,,,,,False,False,,,,,,,False,False,,False,False,,False,,True,,,,,,
08073,2,0.0,,0.0,0.0,,,,,,,0.0,4.0,,0.0,0.1,,0.0,,0.6,,,,,,,-2.0,,-2.0,-2.0,,,,,,,-2.0,2.0,,-2.0,-1.9,,-2.0,,-1.4,,,,,,,,False,False,,,,,,,False,True,,True,True,,False,,True,,,,,,
08075,16,6.0,,4.0,0.0,,,,,,,31.0,30.8,,1.1,8.4,2.4,,,48.5,2.6,,,,,,-10.0,,-12.0,-16.0,,,,,,,15.0,14.8,,-14.9,-7.6,-13.6,,,32.5,-13.4,,,,,,,False,False,,,,,,,False,False,,False,True,False,,,False,False,,,,,
08077,117,99.0,144.7,106.0,91.0,,,,,,,255.0,313.9,,46.6,120.2,172.4,96.0,,81.4,114.5,139.0,,,,,-18.0,27.7,-11.0,-26.0,,,,,,,138.0,196.9,,-70.4,3.2,55.4,-21.0,,-35.6,-2.5,22.0,,,,,False,True,False,,,,,,,False,False,,False,True,False,False,,False,True,False,,,,
08079,1,0.0,,0.0,0.0,,,,,,,0.0,1.1,,0.4,0.6,,0.0,,0.4,,,,,,,-1.0,,-1.0,-1.0,,,,,,,-1.0,0.1,,-0.6,-0.4,,-1.0,,-0.6,,,,,,,,False,False,,,,,,,False,True,,True,True,,False,,True,,,,,,
08081,8,6.0,,1.0,0.0,,,,,,,0.0,21.1,,0.5,2.6,,,,8.5,17.5,,,,,,-2.0,,-7.0,-8.0,,,,,,,-8.0,13.1,,-7.5,-5.4,,,,0.5,9.5,,,,,,,False,False,,,,,,,False,False,,False,False,,,,True,False,,,,,
08083,13,36.0,,26.0,43.0,,,,,,,26.0,68.6,,3.4,21.4,23.8,,,17.0,33.5,,,,,,23.0,,13.0,30.0,,,,,,,13.0,55.6,,-9.6,8.4,10.8,,,4.0,20.5,,,,,,,True,False,,,,,,,True,False,,True,True,True,,,True,True,,,,,
08085,54,69.0,,57.0,123.0,,,,,,,65.0,101.7,,16.9,61.4,27.9,81.0,,35.0,87.2,,,,,,15.0,,3.0,69.0,,,,,,,11.0,47.7,,-37.1,7.4,-26.1,27.0,,-19.0,33.2,,,,,,,True,False,,,,,,,True,False,,False,True,False,False,,False,False,,,,,
08087,28,12.0,,4.0,0.0,,,,,,,46.0,31.9,,2.1,12.0,1.5,,,4.5,16.5,,,,,,-16.0,,-24.0,-28.0,,,,,,,18.0,3.9,,-25.9,-16.0,-26.5,,,-23.5,-11.5,,,,,,,False,False,,,,,,,False,True,,False,True,False,,,False,True,,,,,
08089,26,54.0,,27.0,68.0,,,,,,,19.0,59.3,,3.3,35.7,,,,16.2,37.2,,,,,,28.0,,1.0,42.0,,,,,,,-7.0,33.3,,-22.7,9.7,,,,-9.8,11.2,,,,,,,True,False,,,,,,,True,False,,True,True,,,,True,True,,,,,
08091,3,0.0,,0.0,0.0,,,,,,,0.0,3.2,,0.1,0.2,,0.0,,0.5,0.0,,,,,,-3.0,,-3.0,-3.0,,,,,,,-3.0,0.2,,-2.9,-2.8,,-3.0,,-2.5,-3.0,,,,,,,False,False,,,,,,,False,True,,True,True,,False,,True,True,,,,,
08093,2,6.0,,3.0,0.0,,,,,,,4.0,15.7,,0.9,3.8,,,,5.5,6.7,,,,,,4.0,,1.0,-2.0,,,,,,,2.0,13.7,,-1.1,1.8,,,,3.5,4.7,,,,,,,True,True,,,,,,,True,False,,True,True,,,,True,False,,,,,
08095,0,0.0,,0.0,0.0,,,,,,,1.0,4.8,,0.2,0.7,,,,1.3,0.5,,,,,,0.0,,0.0,0.0,,,,,,,1.0,4.8,,0.2,0.7,,,,1.3,0.5,,,,,,,True,True,,,,,,,False,False,,False,False,,,,False,False,,,,,
08097,26,45.0,,40.0,43.0,,,,,,,23.0,15.5,,10.1,48.2,42.4,61.0,,18.1,50.7,,,,,,19.0,,14.0,17.0,,,,,,,-3.0,-10.5,,-15.9,22.2,16.4,35.0,,-7.9,24.7,,,,,,,True,True,,,,,,,True,True,,True,False,True,False,,True,False,,,,,
08099,28,9.0,,6.0,0.0,,,,,,,13.0,22.5,,1.0,4.4,,18.0,,16.7,8.3,,,,,,-19.0,,-22.0,-28.0,,,,,,,-15.0,-5.5,,-27.0,-23.6,,-10.0,,-11.3,-19.7,,,,,,,False,False,,,,,,,True,True,,False,False,,True,,True,False,,,,,
08101,187,177.0,105.9,166.0,184.0,,,,,,,410.0,568.8,,61.4,168.7,188.0,188.0,,85.9,239.7,144.0,,,,,-10.0,-81.1,-21.0,-3.0,,,,,,,223.0,381.8,,-125.6,-18.3,1.0,1.0,,-101.1,52.7,-43.0,,,,,False,False,True,,,,,,,False,False,,False,False,True,True,,False,False,False,,,,
08103,14,3.0,,0.0,0.0,,,,,,,0.0,4.8,,0.1,0.2,,0.0,,0.7,,,,,,,-11.0,,-14.0,-14.0,,,,,,,-14.0,-9.2,,-13.9,-13.8,,-14.0,,-13.3,,,,,,,,False,False,,,,,,,False,True,,False,False,,False,,False,,,,,,
08105,7,0.0,,3.0,0.0,,,,,,,10.0,16.8,,4.3,2.3,,16.0,,5.2,4.3,,,,,,-7.0,,-4.0,-7.0,,,,,,,3.0,9.8,,-2.7,-4.7,,9.0,,-1.8,-2.7,,,,,,,True,False,,,,,,,True,False,,True,True,,False,,True,True,,,,,
08107,26,36.0,,23.0,22.0,,,,,,,24.0,54.2,,7.7,31.5,22.1,41.0,,11.2,30.9,,,,,,10.0,,-3.0,-4.0,,,,,,,-2.0,28.2,,-18.3,5.5,-3.9,15.0,,-14.8,4.9,,,,,,,True,True,,,,,,,True,False,,False,True,True,False,,False,True,,,,,
08109,2,0.0,,0.0,0.0,,,,,,,5.0,7.6,,0.0,0.3,0.9,18.0,,13.8,5.0,,,,,,-2.0,,-2.0,-2.0,,,,,,,3.0,5.6,,-2.0,-1.7,-1.1,16.0,,11.8,3.0,,,,,,,False,False,,,,,,,False,False,,True,True,True,False,,False,False,,,,,
08111,0,0.0,,0.0,0.0,,,,,,,0.0,1.7,,0.0,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,1.7,,0.0,0.0,,0.0,,0.0,,,,,,,,True,True,,,,,,,True,False,,False,False,,True,,True,,,,,,
08113,17,9.0,,7.0,3.0,,,,,,,3.0,19.3,,2.9,7.3,,20.0,,9.4,34.7,,,,,,-8.0,,-10.0,-14.0,,,,,,,-14.0,2.3,,-14.1,-9.7,,3.0,,-7.6,17.7,,,,,,,False,False,,,,,,,False,True,,False,False,,True,,True,False,,,,,
08115,1,0.0,,0.0,0.0,,,,,,,0.0,9.7,,,0.2,,0.0,,6.7,,,,,,,-1.0,,-1.0,-1.0,,,,,,,-1.0,8.7,,,-0.8,,-1.0,,5.7,,,,,,,,False,False,,,,,,,False,False,,,True,,False,,False,,,,,,
08117,29,21.0,,21.0,21.0,,,,,,,36.0,57.9,,3.0,25.2,33.5,,,20.5,18.5,,,,,,-8.0,,-8.0,-8.0,,,,,,,7.0,28.9,,-26.0,-3.8,4.5,,,-8.5,-10.5,,,,,,,False,False,,,,,,,True,False,,False,True,True,,,False,False,,,,,
08119,41,48.0,,38.0,77.0,,,,,,,10.0,71.5,,11.3,46.6,61.8,47.0,,11.1,39.0,,,,,,7.0,,-3.0,36.0,,,,,,,-31.0,30.5,,-29.7,5.6,20.8,6.0,,-29.9,-2.0,,,,,,,True,False,,,,,,,False,False,,False,True,False,True,,False,True,,,,,
08121,5,3.0,,3.0,0.0,,,,,,,3.0,4.0,,0.8,0.3,,,,4.0,5.0,,,,,,-2.0,,-2.0,-5.0,,,,,,,-2.0,-1.0,,-4.2,-4.7,,,,-1.0,0.0,,,,,,,False,False,,,,,,,False,True,,False,False,,,,True,True,,,,,
08123,394,417.0,163.9,288.0,224.0,,,,,,,530.0,628.4,,204.6,449.1,254.9,865.0,,269.6,370.9,323.0,,,,,23.0,-230.1,-106.0,-170.0,,,,,,,136.0,234.4,,-189.4,55.1,-139.1,471.0,,-124.4,-23.1,-71.0,,,,,False,False,False,,,,,,,False,False,,False,False,False,False,,False,False,False,,,,
08125,1,15.0,,3.0,0.0,,,,,,,7.0,21.2,,1.5,2.9,,20.0,,3.0,9.0,,,,,,14.0,,2.0,-1.0,,,,,,,6.0,20.2,,0.5,1.9,,19.0,,2.0,8.0,,,,,,,True,True,,,,,,,True,False,,True,True,,False,,True,True,,,,,
09001,641,1116.0,221.4,543.0,1077.0,,,,,,,517.0,1651.2,,340.1,606.5,446.1,1751.0,,310.0,760.7,611.0,,,,,475.0,-419.6,-98.0,436.0,,,,,,,-124.0,1010.2,,-300.9,-34.5,-194.9,1110.0,,-331.0,119.7,-30.0,,,,,True,True,True,,,,,,,True,False,,True,True,True,False,,True,True,True,,,,
09003,364,915.0,491.9,594.0,1296.0,,,,,,,1255.0,1293.9,,603.9,606.9,135.4,1267.0,,536.9,735.1,455.0,,,,,551.0,127.9,230.0,932.0,,,,,,,891.0,929.9,,239.9,242.9,-228.6,903.0,,172.9,371.1,91.0,,,,,True,True,False,,,,,,,False,False,,True,True,True,False,,True,True,True,,,,
09005,50,111.0,36.9,59.0,271.0,,,,,,,91.0,179.6,,27.6,64.2,31.6,154.0,,40.5,72.7,161.0,,,,,61.0,-13.1,9.0,221.0,,,,,,,41.0,129.6,,-22.4,14.2,-18.4,104.0,,-9.5,22.7,111.0,,,,,True,True,False,,,,,,,True,False,,True,True,True,False,,True,True,False,,,,
09007,51,36.0,41.4,28.0,21.0,,,,,,,20.0,54.8,,1.6,26.6,45.4,111.0,,53.3,42.2,11.0,,,,,-15.0,-9.6,-23.0,-30.0,,,,,,,-31.0,3.8,,-49.4,-24.4,-5.6,60.0,,2.3,-8.8,-40.0,,,,,True,False,False,,,,,,,False,True,,False,False,True,False,,True,True,False,,,,
09009,403,471.0,374.6,335.0,457.0,,,,,,,484.0,900.4,,129.9,371.9,119.8,1113.0,,206.7,761.3,215.0,,,,,68.0,-28.4,-68.0,54.0,,,,,,,81.0,497.4,,-273.1,-31.1,-283.2,710.0,,-196.3,358.3,-188.0,,,,,True,False,True,,,,,,,False,False,,False,True,False,False,,False,False,False,,,,
09011,105,120.0,135.8,89.0,211.0,,,,,,,94.0,245.8,,28.9,96.7,46.8,142.0,,86.3,114.9,56.0,,,,,15.0,30.8,-16.0,106.0,,,,,,,-11.0,140.8,,-76.1,-8.3,-58.2,37.0,,-18.7,9.9,-49.0,,,,,False,False,False,,,,,,,True,False,,False,True,False,False,,False,True,False,,,,
09013,65,165.0,65.3,67.0,635.0,,,,,,,53.0,196.1,,32.5,85.9,25.6,139.0,,29.8,113.4,259.0,,,,,100.0,0.3,2.0,570.0,,,,,,,-12.0,131.1,,-32.5,20.9,-39.4,74.0,,-35.2,48.4,194.0,,,,,True,True,False,,,,,,,True,False,,True,True,True,True,,True,True,False,,,,
09015,75,105.0,104.8,64.0,418.0,,,,,,,72.0,98.7,,37.3,75.1,32.4,81.0,,46.9,60.3,,,,,,30.0,29.8,-11.0,343.0,,,,,,,-3.0,23.7,,-37.7,0.1,-42.6,6.0,,-28.1,-14.7,,,,,,True,True,False,,,,,,,True,True,,False,True,False,True,,True,True,,,,,
10001,360,276.0,237.7,241.0,153.0,,,,,,,307.0,344.1,,140.6,247.1,222.9,290.0,,231.9,266.9,1443.0,,,152.0,,-84.0,-122.3,-119.0,-207.0,,,,,,,-53.0,-15.9,,-219.4,-112.9,-137.1,-70.0,,-128.1,-93.1,1083.0,,,-208.0,,False,False,False,,,,,,,True,True,,False,False,False,True,,False,False,False,,,False,
10003,928,1287.0,756.1,964.0,1208.0,,,,,,,1238.0,1138.4,,816.2,964.7,672.8,995.0,,1066.4,1375.9,764.0,,,1186.0,,359.0,-171.9,36.0,280.0,,,,,,,310.0,210.4,,-111.8,36.7,-255.2,67.0,,138.4,447.9,-164.0,,,258.0,,True,True,True,,,,,,,True,True,,True,True,True,True,,True,False,True,,,True,
10005,612,426.0,79.7,369.0,377.0,,,,,,,538.0,595.8,,226.3,456.2,262.0,678.0,,480.9,478.4,288.0,,,239.0,,-186.0,-532.3,-243.0,-235.0,,,,,,,-74.0,-16.2,,-385.7,-155.8,-350.0,66.0,,-131.1,-133.6,-324.0,,,-373.0,,False,False,False,,,,,,,True,True,,False,True,False,True,,True,True,False,,,False,
12001,1329,1620.0,2217.9,1498.0,1753.0,,,,,,,1684.0,1792.2,,1493.0,1338.2,914.3,1301.0,,1532.6,1047.5,1393.0,,,1374.0,,291.0,888.9,169.0,424.0,,,,,,,355.0,463.2,,164.0,9.2,-414.7,-28.0,,203.6,-281.5,64.0,,,45.0,,False,True,False,,,,,,,False,False,,True,True,False,True,,True,True,True,,,True,
12003,740,258.0,,258.0,277.0,,,,,,,280.0,136.1,,251.2,261.8,109.8,168.0,,494.2,180.3,,,,247.0,,-482.0,,-482.0,-463.0,,,,,,,-460.0,-603.9,,-488.8,-478.2,-630.2,-572.0,,-245.8,-559.7,,,,-493.0,,,False,True,,,,,,,True,False,,False,True,False,False,,True,False,,,,False,
12005,1500,2274.0,2307.5,1627.0,1355.0,,,,,,,1972.0,1521.8,,1611.0,1651.0,1278.3,1545.0,,1550.7,1567.9,1973.0,,,1992.0,,774.0,807.5,127.0,-145.0,,,,,,,472.0,21.8,,111.0,151.0,-221.7,45.0,,50.7,67.9,473.0,,,492.0,,False,True,True,,,,,,,True,True,,True,True,True,True,,True,True,True,,,True,
12007,308,312.0,,220.0,551.0,,,,,,,240.0,194.6,,290.3,161.3,160.5,214.0,,71.2,236.5,,,,334.0,,4.0,,-88.0,243.0,,,,,,,-68.0,-113.4,,-17.7,-146.7,-147.5,-94.0,,-236.8,-71.5,,,,26.0,,,False,False,,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
12009,1368,1869.0,5171.2,1793.0,1616.0,,,,,,,2645.0,3470.8,,1793.2,1601.0,1852.1,1745.0,,1988.2,1204.1,1597.0,,,1575.0,,501.0,3803.2,425.0,248.0,,,,,,,1277.0,2102.8,,425.2,233.0,484.1,377.0,,620.2,-163.9,229.0,,,207.0,,False,True,True,,,,,,,False,False,,True,True,True,True,,False,True,True,,,True,
12011,12094,25830.0,52719.2,25070.0,17736.0,,,,,,,26079.0,16792.2,,27575.7,22327.0,20640.0,20121.0,,23669.8,25192.1,25601.0,,,14020.0,,13736.0,40625.2,12976.0,5642.0,,,,,,,13985.0,4698.2,,15481.7,10233.0,8546.0,8027.0,,11575.8,13098.1,13507.0,,,1926.0,,False,True,True,,,,,,,False,True,,False,True,True,True,,True,True,True,,,True,
12013,247,120.0,,122.0,97.0,,,,,,,171.0,130.3,,124.4,197.0,50.7,122.0,,884.0,132.4,,,,67.0,,-127.0,,-125.0,-150.0,,,,,,,-76.0,-116.7,,-122.6,-50.0,-196.3,-125.0,,637.0,-114.6,,,,-180.0,,,True,False,,,,,,,True,True,,True,True,False,True,,False,True,,,,False,
12015,509,972.0,1035.8,928.0,1292.0,,,,,,,903.0,1058.6,,1010.6,906.6,676.4,775.0,,925.0,893.3,1153.0,,,942.0,,463.0,526.8,419.0,783.0,,,,,,,394.0,549.6,,501.6,397.6,167.4,266.0,,416.0,384.3,644.0,,,433.0,,False,True,False,,,,,,,True,False,,False,True,True,True,,True,True,False,,,True,
12017,721,516.0,1040.9,731.0,273.0,,,,,,,731.0,719.9,,778.3,619.0,665.9,467.0,,788.2,380.3,869.0,,,528.0,,-205.0,319.9,10.0,-448.0,,,,,,,10.0,-1.1,,57.3,-102.0,-55.1,-254.0,,67.2,-340.7,148.0,,,-193.0,,False,True,False,,,,,,,True,True,,True,True,True,False,,True,False,True,,,True,
12019,797,1140.0,2419.7,974.0,824.0,,,,,,,1434.0,1182.9,,1271.2,972.9,1061.3,974.0,,778.0,796.0,735.0,,,869.0,,343.0,1622.7,177.0,27.0,,,,,,,637.0,385.9,,474.2,175.9,264.3,177.0,,-19.0,-1.0,-62.0,,,72.0,,False,True,True,,,,,,,False,False,,False,True,True,True,,True,True,True,,,True,
12021,1539,2811.0,6081.7,2244.0,2634.0,,,,,,,2287.0,1429.7,,1568.6,2201.7,1292.5,3015.0,,2441.1,3889.1,1591.0,,,1666.0,,1272.0,4542.7,705.0,1095.0,,,,,,,748.0,-109.3,,29.6,662.7,-246.5,1476.0,,902.1,2350.1,52.0,,,127.0,,False,True,True,,,,,,,True,True,,True,True,True,False,,True,False,True,,,True,
12023,628,1428.0,1205.4,847.0,621.0,,,,,,,748.0,863.9,,676.9,929.0,695.8,972.0,,798.3,1348.5,,,,579.0,,800.0,577.4,219.0,-7.0,,,,,,,120.0,235.9,,48.9,301.0,67.8,344.0,,170.3,720.5,,,,-49.0,,True,True,True,,,,,,,True,True,,True,True,True,True,,True,True,,,,True,
12027,164,363.0,,285.0,207.0,,,,,,,336.0,208.3,,96.8,289.5,28.9,369.0,,349.8,324.9,,,,160.0,,199.0,,121.0,43.0,,,,,,,172.0,44.3,,-67.2,125.5,-135.1,205.0,,185.8,160.9,,,,-4.0,,,True,True,,,,,,,True,True,,True,True,True,False,,True,True,,,,True,
12029,393,117.0,,94.0,186.0,,,,,,,170.0,139.5,,60.4,139.0,20.8,101.0,,60.1,93.7,,,,89.0,,-276.0,,-299.0,-207.0,,,,,,,-223.0,-253.5,,-332.6,-254.0,-372.2,-292.0,,-332.9,-299.3,,,,-304.0,,,False,True,,,,,,,True,True,,False,True,False,False,,False,False,,,,False,
12031,4132,6102.0,17446.6,5020.0,3671.0,,,,,,,7046.0,6373.5,,6272.6,4954.3,3594.3,6340.0,,4708.4,7730.9,3048.0,,,3846.0,,1970.0,13314.6,888.0,-461.0,,,,,,,2914.0,2241.5,,2140.6,822.3,-537.7,2208.0,,576.4,3598.9,-1084.0,,,-286.0,,False,True,True,,,,,,,False,False,,False,True,True,False,,True,False,True,,,True,
12033,2844,3162.0,4203.5,2689.0,2689.0,,,,,,,3992.0,3015.2,,3059.3,2390.0,1665.6,2627.0,,1691.5,4045.2,2091.0,,,1795.0,,318.0,1359.5,-155.0,-155.0,,,,,,,1148.0,171.2,,215.3,-454.0,-1178.4,-217.0,,-1152.5,1201.2,-753.0,,,-1049.0,,False,True,True,,,,,,,False,True,,True,False,False,True,,False,False,False,,,False,
12035,319,420.0,513.3,366.0,318.0,,,,,,,583.0,562.7,,334.6,372.6,507.6,328.0,,297.7,319.1,,,,424.0,,101.0,194.3,47.0,-1.0,,,,,,,264.0,243.7,,15.6,53.6,188.6,9.0,,-21.3,0.1,,,,105.0,,False,True,True,,,,,,,False,False,,True,True,False,True,,True,True,,,,False,
12037,394,93.0,,81.0,80.0,,,,,,,75.0,89.5,,128.7,113.0,38.2,,,171.8,79.5,,,,66.0,,-301.0,,-313.0,-314.0,,,,,,,-319.0,-304.5,,-265.3,-281.0,-355.8,,,-222.2,-314.5,,,,-328.0,,,False,False,,,,,,,False,False,,True,True,False,,,True,False,,,,False,
12039,719,885.0,,885.0,683.0,,,,,,,662.0,608.9,,1693.9,1254.6,274.4,713.0,,2322.0,933.9,,,,450.0,,166.0,,166.0,-36.0,,,,,,,-57.0,-110.1,,974.9,535.6,-444.6,-6.0,,1603.0,214.9,,,,-269.0,,,False,True,,,,,,,True,True,,False,False,False,True,,False,False,,,,False,
12041,112,78.0,,93.0,195.0,,,,,,,148.0,140.7,,63.8,123.0,96.2,90.0,,110.3,80.6,,,,72.0,,-34.0,,-19.0,83.0,,,,,,,36.0,28.7,,-48.2,11.0,-15.8,-22.0,,-1.7,-31.4,,,,-40.0,,,True,False,,,,,,,False,True,,False,True,True,True,,True,True,,,,False,
