,count,mean,median,std,min,25%,75%,max
CU-select,51,2785.1,1863.0,3123.0,14.0,427.0,4088.5,13455.0
USACE-ERDC_SEIR,51,2823.0,1856.2,3296.2,48.4,837.9,3472.9,19095.7
LNQ-ens1,51,2969.9,1812.3,2796.3,24.1,891.0,4244.5,10654.0
CEID-Walk,51,3416.8,1666.3,4086.1,95.5,595.5,4791.6,16522.1
COVIDhub-baseline,51,3428.0,2181.0,4008.7,54.0,714.0,4659.0,16651.0
Covid19Sim-Simulator,51,3466.9,1862.8,4587.9,16.0,394.4,4046.4,22199.3
UCLA-SuEIR,51,3538.6,2174.4,3975.1,94.9,897.4,5499.2,20781.3
COVIDhub-ensemble,51,3586.5,2071.0,3990.3,7.0,991.5,4410.0,16651.0
UChicagoCHATTOPADHYAY-UnIT,51,3743.8,2099.0,4293.1,5.5,756.6,5104.7,20829.4
UVA-Ensemble,51,4030.6,1988.3,4962.2,81.4,739.6,5191.7,21025.6
USC-SI_kJalpha,51,4177.8,2634.0,4194.1,11.0,1235.5,5614.0,16044.0
MSRA-DeepST,50,4278.8,2961.1,3727.2,67.9,1509.6,6069.9,14728.4
LANL-GrowthRate,51,4279.5,2040.0,5467.2,12.0,834.8,5789.8,27850.0
IQVIA_ACOE-STAN,49,4486.5,2470.0,5584.7,8.0,1271.0,5651.5,24396.0
UMich-RidgeTfReg,50,4611.1,2885.2,4895.8,12.3,1178.0,6362.0,19923.6
OneQuietNight-ML,51,4648.5,3049.0,5354.3,98.0,980.0,5587.0,26126.0
Google_Harvard-CPF,51,4697.6,2343.0,6716.6,59.5,622.2,4890.1,36088.4
OliverWyman-Navigator,51,4969.0,2535.0,6126.2,42.0,1090.5,6752.0,29771.0
Geneva-DetGrowth,51,5087.2,3326.9,5575.0,54.6,1244.7,6857.3,27674.8
IowaStateLW-STEM,49,5413.2,3469.0,6315.4,6.0,1028.0,6802.0,26724.0
JHU_CSSE-DECOM,51,5486.9,3612.0,5544.3,10.0,1739.0,7358.5,23192.0
JHU_IDD-CovidSP,51,5571.0,3792.0,6012.8,7.7,2034.3,7034.9,34970.4
JCB-PRM,51,5595.0,3120.8,7436.7,19.8,1285.9,6107.9,37357.6
RobertWalraven-ESG,51,6061.2,3495.0,7745.6,35.0,1128.2,7348.9,41593.7
JHUAPL-Bucky,51,6743.2,3987.9,10374.7,108.1,1181.4,8410.4,67827.9
Karlen-pypm,51,7118.3,4493.5,7223.3,51.0,1980.6,9889.7,27247.6
BPagano-RtDriven,51,8001.1,4941.3,10172.9,106.2,2022.5,9588.7,59330.9
DDS-NBDS,51,8022.0,3518.3,11982.9,44.9,825.3,8372.2,59250.0
CovidAnalytics-DELPHI,51,8796.4,4266.0,12991.1,51.0,1447.0,10033.0,74240.0
TTU-squider,51,9368.8,4779.3,14322.8,95.6,1422.9,12697.5,92531.2
UCSB-ACTS,51,10410.3,5068.2,14831.6,65.8,838.2,12411.9,80145.7
