,mean_rank
LNQ-ens1,5.5
COVIDhub-ensemble,6.0
COVIDhub-baseline,6.1
CEID-Walk,6.3
OliverWyman-Navigator,6.5
IowaStateLW-STEM,6.9
UChicagoCHATTOPADHYAY-UnIT,7.1
UVA-Ensemble,7.3
LANL-GrowthRate,8.1
CU-select,8.2
JHU_IDD-CovidSP,8.6
Google_Harvard-CPF,9.0
JHUAPL-Bucky,9.2
PandemicCentral-USCounty,10.2
