,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,1255864301.3,168135308.9,3677264373.6,57936.5,15459010.6,975651547.4,25448831823.6
LANL-GrowthRate,51,1417133882.9,260693316.0,3159088487.6,1015056.2,26077824.5,1266104930.6,18301219524.0
DDS-NBDS,51,1541986640.2,214321571.5,2876767955.1,142430.3,11675049.8,1364182888.7,13172745716.7
LNQ-ens1,51,1752067980.4,246470030.0,3795067878.1,140570.5,30538353.7,2134902692.1,18828797267.3
CU-select,51,2018597989.4,282172804.0,4956061940.2,32761.0,43338262.5,2086403449.0,32236766116.0
UCSB-ACTS,51,2424834676.2,365978384.2,4304441592.0,2417.4,26762550.0,3159746854.6,17472707961.5
JHU_UNC_GAS-StatMechPool,51,2436689754.9,305043690.2,5282813053.3,330625.0,51220010.2,2272189283.1,26526636900.0
UMich-RidgeTfReg,50,2485241219.8,545571774.8,5799839058.0,1050850.3,103426731.5,1465581033.4,29350401351.9
JHU_CSSE-DECOM,48,2503898895.4,460660369.0,4733835589.0,430336.0,34931059.9,3104140292.5,20742336484.0
COVIDhub-ensemble,51,2855872600.9,550043209.0,5278336761.8,350464.0,73156618.0,3498524705.0,23992151236.0
Covid19Sim-Simulator,51,2878600670.1,656976209.1,5038964464.9,96328.6,80374717.6,3509677735.4,21006007544.8
JHUAPL-Bucky,51,2882512382.8,743979735.5,5308836260.5,29676.7,88224053.5,2850053899.8,27547971163.3
USC-SI_kJalpha_RF,51,2898390052.2,391523814.9,7247137678.8,248546.0,17978475.6,2367079876.8,36966729965.3
JCB-PRM,51,2934751869.0,555933773.8,5400150037.5,44630.1,44596784.0,3413612793.3,21706812910.5
BPagano-RtDriven,51,3011123904.3,640095060.0,4883674642.4,3052707.8,123216793.2,3550471807.8,24105916016.6
USC-SI_kJalpha,51,3106139255.9,519110656.0,6523062389.9,3721.0,138596448.5,2570469533.0,39389547024.0
COVIDhub-baseline,51,3187675966.9,660078864.0,6106180468.4,527076.0,95610600.0,3513460778.0,26299757584.0
IowaStateLW-STEM,49,3218432288.4,741037284.0,5924250600.2,788255.6,126797388.5,3809418612.5,30184545169.0
CEID-Walk,51,3234560195.9,667420666.9,6223979549.1,551373.1,94408020.3,3423977088.9,26260090685.6
RobertWalraven-ESG,51,3264108731.6,611836550.2,6623611378.3,611086.2,79449307.2,3091131923.1,38613338617.7
MSRA-DeepST,47,3303724203.4,473038026.3,6636604036.9,21789.7,51899660.9,3512837069.5,29056598365.4
Google_Harvard-CPF,51,3864751665.4,603215857.7,8605869066.1,32693.2,84902729.0,3372747122.9,37898282621.9
UCLA-SuEIR,51,5706122420.2,1219284934.4,11405887113.5,1992229.6,200488356.1,4692172571.7,53424221568.8
JHU_IDD-CovidSP,51,5956071595.6,1174040198.6,11356510869.1,2255.6,519491972.7,6308935589.0,52439697761.4
TTU-squider,51,6286965178.9,1331087874.5,12757337013.4,693547.5,145556145.8,6423654370.8,61666018319.8
CovidAnalytics-DELPHI,51,6948012295.4,1659421696.0,14150086453.6,2745649.0,437482820.5,5826413170.0,69547183524.0
