,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,16486754.1,3284433.6,26522340.2,582.8,799362.3,18033821.2,113508753.4
CU-select,51,17318735.5,3470769.0,34821752.3,196.0,186685.0,16715834.5,181037025.0
USACE-ERDC_SEIR,51,18620924.2,3445551.4,54608700.0,2347.3,706319.8,12063580.3,364644735.4
COVIDhub-baseline,51,27505652.3,4756761.0,61257420.3,2916.0,510325.0,21711322.0,277255801.0
UCLA-SuEIR,51,28013334.8,4728036.0,68199800.9,9011.3,813756.3,30241385.6,431862176.2
CEID-Walk,51,28042797.5,2776635.7,63169101.8,9119.3,355299.7,22960304.2,272978995.3
COVIDhub-ensemble,51,28472669.5,4289041.0,58923471.9,49.0,983378.5,19449621.0,277255801.0
MSRA-DeepST,50,31927372.7,8768407.1,49001559.3,4607.7,2283625.2,36895982.4,216924660.4
UChicagoCHATTOPADHYAY-UnIT,51,32085338.7,4405926.9,73629073.6,30.6,572489.9,26057623.4,433865154.1
Covid19Sim-Simulator,51,32655910.3,3469862.5,83944367.4,256.4,156515.7,16388616.6,492807616.8
USC-SI_kJalpha,51,34700158.4,6937956.0,64255702.5,121.0,1547630.5,31525832.0,257409936.0
UVA-Ensemble,51,40386971.4,3953325.7,91561612.1,6632.1,548964.0,26954042.8,442076430.7
UMich-RidgeTfReg,50,44760574.5,8324243.5,86397820.3,152.4,1425664.3,40484700.4,396949881.5
LANL-GrowthRate,51,47618465.9,4161600.0,124111400.4,144.0,696923.1,33524715.6,775622500.0
OneQuietNight-ML,51,49714918.2,9296401.0,120208765.4,9604.0,965161.0,32265194.0,682567876.0
IQVIA_ACOE-STAN,49,50705474.3,6100900.0,123631387.6,64.0,1615522.0,31942422.5,595164816.0
Geneva-DetGrowth,51,56350812.3,11068546.5,125174076.5,2976.0,1624716.3,47028994.3,765895988.3
JHU_CSSE-DECOM,51,60243048.5,13046544.0,111587766.0,100.0,3024377.0,54228462.5,537868864.0
OliverWyman-Navigator,51,61485818.3,6426225.0,148290898.6,1764.0,1236932.5,46325668.0,886312441.0
Google_Harvard-CPF,51,66296301.6,5489575.8,200519574.0,3540.5,387542.0,23917114.8,1302370810.1
JHU_IDD-CovidSP,51,66480923.3,14379592.6,181819152.9,59.4,4139869.7,49517350.7,1222925612.3
IowaStateLW-STEM,49,68404417.8,12033961.0,144627154.3,36.0,1059700.0,46721480.0,714172176.0
JCB-PRM,51,85524575.9,9739450.9,231212690.5,391.9,1653603.8,38041371.0,1395593313.0
RobertWalraven-ESG,51,95555256.8,12214745.4,262460590.7,1228.5,1272819.5,54011110.9,1730034215.9
Karlen-pypm,51,101824046.1,20191542.2,186276127.7,2601.0,3925306.4,97883617.0,742431705.8
JHUAPL-Bucky,51,150993802.4,15903505.9,646676621.1,11675.4,1402615.0,71108229.6,4600628110.2
BPagano-RtDriven,51,165475222.0,24416445.7,521754828.7,11278.4,4091331.2,92031912.1,3520155694.8
DDS-NBDS,51,205127876.6,12378373.0,572439464.9,2014.6,695446.8,70359714.5,3510557380.8
CovidAnalytics-DELPHI,51,242836430.2,18198756.0,812420702.9,2601.0,2094485.0,101008010.0,5511577600.0
TTU-squider,51,288894161.2,22841937.9,1202720692.1,9141.1,2031637.1,161229331.4,8562014645.6
UCSB-ACTS,51,324036875.5,25686376.1,964382988.6,4328.8,705255.1,154605692.1,6423326215.7
