,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,3026,285.7,92.0,844.2,0.0,34.0,238.0,21403.0
LNQ-ens1,3140,288.1,82.7,1015.1,0.0,29.3,229.3,34600.3
LANL-GrowthRate,3093,358.1,108.0,1182.3,0.0,41.0,283.0,29618.5
CU-select,3082,372.8,119.0,1060.3,0.0,49.0,293.0,23600.0
COVIDhub-ensemble,3141,380.2,93.0,1206.4,0.0,32.0,265.0,35497.0
COVIDhub-baseline,3141,409.4,102.0,1217.3,0.0,34.0,298.0,34171.0
CEID-Walk,3141,409.8,102.1,1201.9,0.0,34.9,299.8,32511.8
IowaStateLW-STEM,3103,478.9,111.0,1550.8,0.0,35.0,335.0,47310.0
JHUAPL-Bucky,3141,512.1,111.6,1809.4,0.0,37.6,366.8,54160.6
Google_Harvard-CPF,3140,536.0,209.5,1364.8,0.0,75.7,540.0,38297.5
USC-SI_kJalpha,3112,542.2,146.0,1588.6,0.0,50.0,411.0,32986.0
UVA-Ensemble,3076,929.8,127.1,5332.7,0.0,40.5,430.1,219771.1
