,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,58874.4,484.0,711045.1,0.0,64.0,3364.0,26790976.0
LNQ-ens1,3140,60416.4,420.7,880131.1,0.0,50.3,2973.9,35593743.7
FAIR-NRAR,3136,64091.6,733.7,688652.4,0.0,89.9,4665.4,19909491.9
UChicagoCHATTOPADHYAY-UnIT,3093,68799.6,912.0,803750.2,0.0,158.5,5989.2,28203215.8
CU-select,3089,73665.8,961.0,995164.1,0.0,144.0,6889.0,43151761.0
COVIDhub-baseline,3141,74890.4,576.0,931464.4,0.0,64.0,4225.0,36942084.0
CEID-Walk,3141,76869.0,611.9,934438.3,0.0,74.4,4025.0,33635905.3
OneQuietNight-ML,3134,87066.1,841.0,1362041.2,0.0,100.0,5329.0,66520336.0
LANL-GrowthRate,3104,93322.8,784.0,1173006.7,0.0,81.0,6084.0,52845630.2
JHU_IDD-CovidSP,3139,103498.1,1337.6,1464788.2,0.0,157.4,8475.0,66190916.2
OliverWyman-Navigator,3041,126261.4,1089.0,1876256.0,0.0,124.0,8281.0,85840225.0
IowaStateLW-STEM,3103,147649.5,1156.0,3036518.1,0.0,169.0,6889.0,132825625.0
Yu_Group-CLEP,3049,161166.9,1642.6,1649105.2,0.0,203.7,12083.6,60452213.2
UVA-Ensemble,3131,194841.6,780.8,3202737.5,0.0,90.2,6946.2,139591667.2
Google_Harvard-CPF,3140,284031.6,911.4,5088244.6,0.0,116.9,6407.3,207775558.0
JHUAPL-Bucky,3141,327060.5,1623.6,3919740.1,0.0,178.4,14455.2,163630744.6
