,mean_rank
COVIDhub-baseline,3.2
IowaStateLW-STEM,3.3
JHUAPL-Bucky,3.5
CU-select,4.2
USC-SI_kJalpha,4.5
JHU_IDD-CovidSP,5.2
LANL-GrowthRate,5.8
MITCovAlliance-SIR,6.3
