,mean_rank
JCB-PRM,1.8
Covid19Sim-Simulator,2.5
COVIDhub-baseline,2.7
USC-SI_kJalpha,3.8
IowaStateLW-STEM,5.0
UCLA-SuEIR,5.6
RobertWalraven-ESG,6.6
