,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,11654.0,7721.0,14677.8,36.0,2231.5,13119.5,82340.0
LNQ-ens1,51,12977.6,7601.1,17995.4,20.2,1274.5,17976.3,100086.6
CU-select,51,12992.0,7293.0,17834.1,710.0,3012.0,13438.0,98692.0
Karlen-pypm,51,14759.3,9073.9,19388.6,175.3,2599.0,16577.2,101915.3
LANL-GrowthRate,51,15219.6,8713.5,19306.5,161.0,3553.2,19537.0,97066.0
RobertWalraven-ESG,51,15328.0,8351.7,18908.5,85.2,3197.8,22798.2,111280.3
DDS-NBDS,51,16055.8,9162.9,23253.2,249.1,2121.3,17933.9,112512.1
USC-SI_kJalpha_RF,51,17278.1,8040.0,25704.2,31.7,1825.2,17983.0,111551.6
Google_Harvard-CPF,51,18454.3,12876.4,17581.8,247.4,5423.2,28715.7,86445.9
BPagano-RtDriven,51,19145.2,11668.3,19951.8,1943.6,7620.3,23036.6,117700.1
JHU_CSSE-DECOM,51,19582.4,10000.0,23014.9,180.0,4689.0,28184.0,123155.0
MSRA-DeepST,47,20088.2,11147.1,25882.9,118.2,2322.9,23155.8,119374.6
COVIDhub-ensemble,51,20141.0,12160.0,22688.3,7.0,4322.0,27083.5,122394.0
JHU_UNC_GAS-StatMechPool,51,20588.2,12483.0,23911.2,151.5,6694.2,26439.5,131116.5
JHUAPL-Bucky,51,23837.7,17019.6,26052.3,40.5,6064.8,29809.4,140918.9
COVIDhub-baseline,51,23907.3,16528.0,24733.8,213.0,6329.5,33864.0,126213.0
CEID-Walk,51,23942.3,16497.6,24541.0,158.0,6189.2,33532.6,123926.9
JCB-PRM,51,24456.9,16276.2,26379.4,124.9,5276.2,34127.8,132530.8
UCSB-ACTS,51,25069.7,15642.7,28019.7,581.0,4379.5,35569.4,133026.7
Covid19Sim-Simulator,51,25796.9,19972.2,25932.3,169.7,8040.7,34518.4,133406.5
IowaStateLW-STEM,49,25936.4,17919.0,28730.2,373.0,5077.0,34195.0,150773.0
USC-SI_kJalpha,51,26792.7,19532.0,24094.8,176.0,10344.0,37392.0,113739.0
UMich-RidgeTfReg,50,28099.1,17399.1,34441.8,427.5,6496.1,32956.6,191346.3
UCLA-SuEIR,51,33825.6,22157.8,35993.2,605.3,10445.9,43870.6,160739.9
TTU-squider,51,38818.3,25715.0,46027.5,595.8,5873.0,51164.1,219660.5
CovidAnalytics-DELPHI,51,44825.6,32132.0,48812.4,1267.0,9680.0,57373.5,215226.0
