,mean_rank
LNQ-ens1,4.7
OliverWyman-Navigator,5.2
COVIDhub-ensemble,5.4
COVIDhub-baseline,6.1
CEID-Walk,6.1
IowaStateLW-STEM,6.3
JHUAPL-Bucky,6.4
LANL-GrowthRate,6.5
UVA-Ensemble,6.7
CU-select,7.2
USC-SI_kJalpha,7.9
Google_Harvard-CPF,9.6
