,count,mean,median,std,min,25%,75%,max
UVA-Ensemble,3131,505.0,142.9,1369.6,0.0,51.5,407.3,25131.1
LANL-GrowthRate,3089,520.1,160.0,1439.5,0.0,60.0,431.0,41776.0
LNQ-ens1,3140,534.4,151.2,1419.3,0.0,52.8,432.1,37131.1
CU-select,3081,571.8,184.0,1957.7,0.0,74.0,431.0,61801.0
COVIDhub-ensemble,3141,632.4,160.0,2002.3,0.0,55.0,461.0,57855.0
Google_Harvard-CPF,3140,645.9,156.1,2069.5,0.0,47.4,493.6,67219.8
COVIDhub-baseline,3141,653.4,164.0,2068.7,0.0,57.0,476.0,61570.0
CEID-Walk,3141,655.0,164.7,2061.8,0.0,57.5,483.7,62645.5
IowaStateLW-STEM,3103,685.9,158.0,2286.0,0.0,56.0,481.0,62148.0
JHUAPL-Bucky,3141,757.3,171.3,2423.4,0.0,59.4,549.1,70128.4
USC-SI_kJalpha,3112,774.0,226.0,2103.8,0.0,78.0,622.0,39162.0
JHU_IDD-CovidSP,3139,900.7,288.1,2833.0,0.0,112.1,753.1,87483.7
