,mean_rank
LNQ-ens1,6.3
COVIDhub-ensemble,6.6
COVIDhub-baseline,7.3
CEID-Walk,7.4
FAIR-NRAR,7.9
OneQuietNight-ML,8.3
LANL-GrowthRate,8.4
UVA-Ensemble,8.6
Google_Harvard-CPF,8.7
UChicagoCHATTOPADHYAY-UnIT,8.8
IowaStateLW-STEM,9.2
OliverWyman-Navigator,9.3
CU-select,9.3
JHU_IDD-CovidSP,9.6
JHUAPL-Bucky,10.1
Yu_Group-CLEP,10.4
