,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,72.0,20.5,235.1,0.0,7.1,54.5,5966.0
COVIDhub-ensemble,3141,76.3,22.0,230.4,0.0,8.0,58.0,5176.0
COVIDhub-baseline,3141,84.3,24.0,260.4,0.0,8.0,65.0,6078.0
FAIR-NRAR,3136,84.5,27.1,238.7,0.0,9.5,68.3,4462.0
CEID-Walk,3141,84.8,24.7,264.0,0.0,8.6,63.4,5799.6
UChicagoCHATTOPADHYAY-UnIT,3093,92.5,30.2,245.5,0.0,12.6,77.4,5310.7
OneQuietNight-ML,3134,93.1,29.0,280.1,0.0,10.0,73.0,8156.0
CU-select,3089,95.1,31.0,254.3,0.0,12.0,83.0,6569.0
LANL-GrowthRate,3104,100.6,28.0,288.5,0.0,9.0,78.0,7269.5
JHU_IDD-CovidSP,3139,107.2,36.6,303.4,0.0,12.5,92.1,8135.8
IowaStateLW-STEM,3103,107.3,34.0,369.0,0.0,13.0,83.0,11525.0
OliverWyman-Navigator,3041,112.9,33.0,337.0,0.0,11.1,91.0,9265.0
Google_Harvard-CPF,3140,119.2,30.2,519.5,0.0,10.8,80.0,14414.4
UVA-Ensemble,3131,120.0,27.9,424.9,0.0,9.5,83.3,11814.9
Yu_Group-CLEP,3049,138.2,40.5,377.0,0.0,14.3,109.9,7775.1
JHUAPL-Bucky,3141,169.2,40.3,546.4,0.0,13.4,120.2,12791.8
