,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,56501.0,33882.3,56648.7,1256.8,14361.5,87599.7,239078.7
USACE-ERDC_SEIR,51,63328.4,41712.4,67760.8,55.0,19132.2,75011.8,332666.7
COVIDhub-baseline,51,64490.5,40356.0,64003.2,58.0,18912.5,89617.5,276802.0
USC-SI_kJalpha,51,66113.6,40185.0,70762.4,132.0,17661.5,86640.5,300316.0
Covid19Sim-Simulator,51,66658.2,41828.3,63013.4,228.9,22212.0,94017.5,286941.4
JHUAPL-Bucky,51,72014.2,47981.4,71918.9,2.1,21152.6,105817.0,309444.6
IowaStateLW-STEM,49,76876.6,52242.0,72271.3,1536.7,23431.0,116985.5,318551.0
UCLA-SuEIR,51,82002.4,51937.7,77601.9,1766.2,29783.3,107229.4,337773.9
LANL-GrowthRate,51,83688.6,56070.1,79954.0,1686.3,29372.0,120564.9,360438.5
CovidAnalytics-DELPHI,51,89351.6,58255.0,87907.1,2076.0,33613.5,113729.5,374898.0
