,mean_rank
JCB-PRM,3.1
COVIDhub-baseline,3.4
Covid19Sim-Simulator,4.1
USACE-ERDC_SEIR,4.1
USC-SI_kJalpha,4.2
JHUAPL-Bucky,4.9
IowaStateLW-STEM,6.7
UCLA-SuEIR,8.0
LANL-GrowthRate,8.0
CovidAnalytics-DELPHI,8.6
