,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,171.6,45.9,559.1,0.0,15.3,129.7,18773.9
COVIDhub-ensemble,3141,187.7,51.0,677.2,0.0,18.0,144.0,20643.0
COVIDhub-baseline,3141,193.2,54.0,677.9,0.0,18.0,151.0,21410.0
CEID-Walk,3141,193.8,53.9,674.4,0.0,18.5,151.1,20797.3
OliverWyman-Navigator,2982,196.8,58.0,671.4,0.0,22.0,156.0,25302.0
UChicagoCHATTOPADHYAY-UnIT,3093,212.3,64.9,551.9,0.0,23.2,179.3,9865.4
CU-select,3089,223.4,71.0,628.3,0.0,29.0,183.0,15819.0
IowaStateLW-STEM,3103,238.0,57.0,862.8,0.0,19.0,176.0,29750.0
JHU_IDD-CovidSP,3139,256.0,91.1,808.1,0.0,34.8,222.6,26668.0
Google_Harvard-CPF,3140,286.0,95.2,844.8,0.0,31.6,257.6,24772.7
LANL-GrowthRate,3100,302.5,71.0,1123.3,0.0,26.0,218.0,44873.5
UVA-Ensemble,3131,309.5,66.9,1379.0,0.0,22.1,201.5,57477.2
JHUAPL-Bucky,3141,398.5,93.2,1298.3,0.0,32.8,288.4,30604.9
PandemicCentral-USCounty,2967,464.2,118.0,1477.9,0.0,38.0,349.0,47445.0
