,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,28.2,6.4,109.1,0.0,1.9,18.9,2320.9
COVIDhub-ensemble,3141,30.1,7.0,102.7,0.0,2.0,21.0,2222.0
USC-SI_kJalpha,2769,34.5,7.3,170.0,0.0,2.0,22.0,6453.0
COVIDhub-baseline,3141,35.7,7.0,136.1,0.0,2.0,23.0,3291.0
LANL-GrowthRate,2950,36.2,9.2,123.5,0.0,2.5,27.8,2795.0
UCLA-SuEIR,2895,36.8,7.6,150.2,0.0,2.3,23.8,3304.5
CU-select,3072,41.2,9.0,172.6,0.0,3.0,28.0,4479.0
OliverWyman-Navigator,2705,41.3,8.0,145.0,0.0,2.5,26.0,3631.0
JHU_IDD-CovidSP,3139,49.7,9.3,217.0,0.0,2.7,31.7,7361.9
IowaStateLW-STEM,3103,53.3,9.0,231.9,0.0,2.0,33.0,7433.0
