,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
12049,147,196.0,,173.0,225.0,,,,,,266.0,204.2,123.5,201.6,131.8,389.0,,,,,,,210.1,,49.0,,26.0,78.0,,,,,,119.0,57.2,-23.5,54.6,-15.2,242.0,,,,,,,63.1,,,True,False,,,,,,False,False,True,False,True,False,,,,,,,False,
12051,302,368.0,,259.0,290.0,,,,,,466.0,153.4,134.5,275.0,198.1,632.0,,,,,,,194.2,,66.0,,-43.0,-12.0,,,,,,164.0,-148.6,-167.5,-27.0,-103.9,330.0,,,,,,,-107.8,,,True,True,,,,,,False,False,False,True,False,False,,,,,,,False,
12053,597,584.0,530.2,729.0,571.0,,,,,,859.0,505.6,831.0,781.4,610.6,797.0,,,541.0,921.0,,,281.9,,-13.0,-66.8,132.0,-26.0,,,,,,262.0,-91.4,234.0,184.4,13.6,200.0,,,-56.0,324.0,,,-315.1,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
12055,489,382.0,229.4,499.0,524.0,,,,,,286.0,313.6,516.1,561.5,359.8,572.0,,,574.2,,,,224.7,,-107.0,-259.6,10.0,35.0,,,,,,-203.0,-175.4,27.1,72.5,-129.2,83.0,,,85.2,,,,-264.3,,False,True,True,,,,,,False,False,True,True,False,True,,,True,,,,False,
12057,6486,9486.0,13481.1,9084.0,9463.0,,,,,,10166.0,3981.0,10075.0,9878.1,7903.1,13903.0,,,7961.7,8279.0,,,5638.9,,3000.0,6995.1,2598.0,2977.0,,,,,,3680.0,-2505.0,3589.0,3392.1,1417.1,7417.0,,,1475.7,1793.0,,,-847.1,,False,True,True,,,,,,False,True,False,False,True,False,,,True,True,,,True,
12059,147,122.0,,130.0,128.0,,,,,,126.0,80.9,120.3,149.2,73.4,215.0,,,,,,,215.5,,-25.0,,-17.0,-19.0,,,,,,-21.0,-66.1,-26.7,2.2,-73.6,68.0,,,,,,,68.5,,,True,True,,,,,,True,False,False,True,False,False,,,,,,,False,
12061,766,692.0,886.5,816.0,698.0,,,,,,778.0,610.4,761.5,898.2,637.1,1009.0,,,984.2,827.0,,,610.1,,-74.0,120.5,50.0,-68.0,,,,,,12.0,-155.6,-4.5,132.2,-128.9,243.0,,,218.2,61.0,,,-155.9,,False,True,True,,,,,,True,False,True,False,False,False,,,False,True,,,False,
12063,819,376.0,,389.0,1072.0,,,,,,391.0,221.1,320.0,472.2,156.7,563.0,,,,,,,101.2,,-443.0,,-430.0,253.0,,,,,,-428.0,-597.9,-499.0,-346.8,-662.3,-256.0,,,,,,,-717.8,,,True,True,,,,,,True,False,False,True,False,True,,,,,,,False,
12065,227,60.0,,48.0,0.0,,,,,,47.0,36.9,24.2,60.2,23.8,81.0,,,,,,,6.7,,-167.0,,-179.0,-227.0,,,,,,-180.0,-190.1,-202.8,-166.8,-203.2,-146.0,,,,,,,-220.3,,,False,False,,,,,,False,False,False,True,False,True,,,,,,,False,
12067,40,36.0,,29.0,0.0,,,,,,32.0,44.7,19.1,29.3,,54.0,,,,,,,56.8,,-4.0,,-11.0,-40.0,,,,,,-8.0,4.7,-20.9,-10.7,,14.0,,,,,,,16.8,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
12069,1406,1624.0,2261.2,1762.0,1274.0,,,,,,1735.0,1113.8,1800.6,1818.7,1498.4,2197.0,,,1757.8,1940.0,,,527.9,,218.0,855.2,356.0,-132.0,,,,,,329.0,-292.2,394.6,412.7,92.4,791.0,,,351.8,534.0,,,-878.1,,False,False,True,,,,,,False,False,False,False,True,False,,,False,False,,,False,
12071,3154,7098.0,5604.9,6246.0,6932.0,,,,,,7158.0,2255.8,5368.7,5456.3,4549.5,8039.0,,,5809.2,7556.0,,,5841.6,,3944.0,2450.9,3092.0,3778.0,,,,,,4004.0,-898.2,2214.7,2302.3,1395.5,4885.0,,,2655.2,4402.0,,,2687.6,,True,True,True,,,,,,False,True,True,True,True,False,,,True,False,,,True,
12073,1410,1276.0,1745.5,1429.0,991.0,,,,,,1574.0,319.0,1623.5,1556.5,895.6,1834.0,,,1308.0,1450.0,,,770.0,,-134.0,335.5,19.0,-419.0,,,,,,164.0,-1091.0,213.5,146.5,-514.4,424.0,,,-102.0,40.0,,,-640.0,,False,True,False,,,,,,False,False,False,False,False,False,,,True,True,,,False,
12075,251,154.0,,179.0,222.0,,,,,,216.0,156.6,160.0,221.7,117.5,242.0,,,,,,,67.2,,-97.0,,-72.0,-29.0,,,,,,-35.0,-94.4,-91.0,-29.3,-133.5,-9.0,,,,,,,-183.8,,,True,True,,,,,,True,True,True,True,False,True,,,,,,,False,
12077,106,40.0,,45.0,0.0,,,,,,83.0,25.8,30.1,64.2,2.0,136.0,,,,,,,39.7,,-66.0,,-61.0,-106.0,,,,,,-23.0,-80.2,-75.9,-41.8,-104.0,30.0,,,,,,,-66.3,,,True,False,,,,,,True,False,False,True,False,True,,,,,,,False,
12079,187,222.0,,186.0,158.0,,,,,,99.0,68.2,148.7,187.8,85.7,266.0,,,,,,,39.1,,35.0,,-1.0,-29.0,,,,,,-88.0,-118.8,-38.3,0.8,-101.3,79.0,,,,,,,-147.9,,,True,True,,,,,,False,False,False,True,False,False,,,,,,,False,
12081,2375,3296.0,2576.9,3198.0,3355.0,,,,,,2512.0,936.4,3482.0,3520.6,2293.9,4148.0,,,2651.1,3128.0,,,1216.7,,921.0,201.9,823.0,980.0,,,,,,137.0,-1438.6,1107.0,1145.6,-81.1,1773.0,,,276.1,753.0,,,-1158.3,,True,True,False,,,,,,True,False,False,False,True,False,,,True,True,,,False,
12083,2810,1712.0,986.6,2777.0,2223.0,,,,,,1430.0,1242.5,2622.3,2193.7,1320.3,2159.0,,,2035.2,5476.0,,,1052.4,,-1098.0,-1823.4,-33.0,-587.0,,,,,,-1380.0,-1567.5,-187.7,-616.3,-1489.7,-651.0,,,-774.8,2666.0,,,-1757.6,,False,True,True,,,,,,False,False,True,True,False,True,,,True,False,,,False,
12085,568,756.0,1535.7,628.0,467.0,,,,,,858.0,779.6,470.7,683.8,675.6,1393.0,,,748.0,499.0,,,220.1,,188.0,967.7,60.0,-101.0,,,,,,290.0,211.6,-97.3,115.8,107.6,825.0,,,180.0,-69.0,,,-347.9,,False,True,True,,,,,,False,False,True,True,True,False,,,True,True,,,False,
12086,40181,40316.0,23424.3,42469.0,67579.0,,,,,,178574.0,12382.4,46367.0,44453.0,,53490.0,,,34471.4,47058.0,,,29475.9,,135.0,-16756.7,2288.0,27398.0,,,,,,138393.0,-27798.6,6186.0,4272.0,,13309.0,,,-5709.6,6877.0,,,-10705.1,,False,False,False,,,,,,False,False,False,False,,False,,,False,False,,,False,
12087,515,532.0,333.7,656.0,880.0,,,,,,697.0,140.8,835.2,656.2,267.9,703.0,,,617.6,,,,540.8,,17.0,-181.3,141.0,365.0,,,,,,182.0,-374.2,320.2,141.2,-247.1,188.0,,,102.6,,,,25.8,,False,False,False,,,,,,False,False,False,False,False,False,,,False,,,,False,
12089,397,400.0,237.0,525.0,345.0,,,,,,337.0,179.8,616.3,556.9,278.2,538.0,,,,,,,180.6,,3.0,-160.0,128.0,-52.0,,,,,,-60.0,-217.2,219.3,159.9,-118.8,141.0,,,,,,,-216.4,,False,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
12091,1097,1246.0,772.7,1354.0,1310.0,,,,,,1117.0,345.5,1283.5,1136.5,808.0,1323.0,,,1354.5,1831.0,,,456.1,,149.0,-324.3,257.0,213.0,,,,,,20.0,-751.5,186.5,39.5,-289.0,226.0,,,257.5,734.0,,,-640.9,,False,False,False,,,,,,True,False,False,True,False,False,,,False,False,,,False,
12093,287,230.0,,185.0,275.0,,,,,,301.0,258.6,97.8,225.6,133.6,342.0,,,,,,,346.0,,-57.0,,-102.0,-12.0,,,,,,14.0,-28.4,-189.2,-61.4,-153.4,55.0,,,,,,,59.0,,,False,True,,,,,,True,True,False,False,False,True,,,,,,,False,
12095,6948,11776.0,15654.2,11743.0,9956.0,,,,,,11049.0,2085.2,11754.1,11515.5,8357.2,14471.0,,,9948.8,13929.0,,,7537.7,,4828.0,8706.2,4795.0,3008.0,,,,,,4101.0,-4862.8,4806.1,4567.5,1409.2,7523.0,,,3000.8,6981.0,,,589.7,,False,True,True,,,,,,True,False,True,True,True,False,,,True,False,,,True,
12097,2924,3728.0,2377.7,4087.0,4484.0,,,,,,2819.0,700.2,5326.3,4077.1,2350.0,4604.0,,,3078.8,4224.0,,,3094.6,,804.0,-546.3,1163.0,1560.0,,,,,,-105.0,-2223.8,2402.3,1153.1,-574.0,1680.0,,,154.8,1300.0,,,170.6,,True,False,False,,,,,,True,False,False,False,True,False,,,True,False,,,True,
12099,8809,10396.0,9911.7,10911.0,11024.0,,,,,,10782.0,5028.7,10521.2,11188.4,7727.6,14567.0,,,10975.6,11876.0,,,7456.5,,1587.0,1102.7,2102.0,2215.0,,,,,,1973.0,-3780.3,1712.2,2379.4,-1081.4,5758.0,,,2166.6,3067.0,,,-1352.5,,True,False,False,,,,,,False,False,False,False,True,False,,,False,False,,,True,
12101,1625,2042.0,2761.9,2144.0,1702.0,,,,,,2640.0,1287.0,2460.3,2445.2,2298.6,2983.0,,,1741.6,2046.0,,,934.3,,417.0,1136.9,519.0,77.0,,,,,,1015.0,-338.0,835.3,820.2,673.6,1358.0,,,116.6,421.0,,,-690.7,,False,False,True,,,,,,False,True,False,False,False,False,,,True,False,,,False,
12103,3585,4846.0,9519.0,5170.0,3990.0,,,,,,6169.0,3110.8,5446.9,5915.9,4024.6,7453.0,,,4978.8,4784.0,,,2922.7,,1261.0,5934.0,1585.0,405.0,,,,,,2584.0,-474.2,1861.9,2330.9,439.6,3868.0,,,1393.8,1199.0,,,-662.3,,False,False,True,,,,,,False,True,False,False,True,False,,,False,True,,,True,
12105,3705,4094.0,4479.3,4804.0,3649.0,,,,,,4209.0,3025.2,5784.6,5448.2,3652.5,5927.0,,,4323.7,4566.0,,,2283.3,,389.0,774.3,1099.0,-56.0,,,,,,504.0,-679.8,2079.6,1743.2,-52.5,2222.0,,,618.7,861.0,,,-1421.7,,False,False,True,,,,,,False,False,False,False,True,False,,,False,False,,,False,
12107,391,462.0,424.0,486.0,359.0,,,,,,495.0,213.8,324.7,468.1,300.5,607.0,,,694.2,,,,369.1,,71.0,33.0,95.0,-32.0,,,,,,104.0,-177.2,-66.3,77.1,-90.5,216.0,,,303.2,,,,-21.9,,True,False,True,,,,,,False,False,True,False,False,False,,,False,,,,True,
12109,938,1076.0,1497.8,1194.0,973.0,,,,,,1450.0,498.4,1372.8,1356.1,1097.1,1631.0,,,955.2,1212.0,,,767.4,,138.0,559.8,256.0,35.0,,,,,,512.0,-439.6,434.8,418.1,159.1,693.0,,,17.2,274.0,,,-170.6,,False,False,True,,,,,,False,False,False,False,False,False,,,True,False,,,False,
12111,1606,1522.0,1747.7,1797.0,1220.0,,,,,,1474.0,1145.7,1362.2,1705.0,1367.7,2036.0,,,2663.1,1756.0,,,801.7,,-84.0,141.7,191.0,-386.0,,,,,,-132.0,-460.3,-243.8,99.0,-238.3,430.0,,,1057.1,150.0,,,-804.3,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
12113,1577,1360.0,779.1,1640.0,1562.0,,,,,,1058.0,319.7,1824.7,1340.0,831.7,1548.0,,,1094.6,2582.0,,,1526.5,,-217.0,-797.9,63.0,-15.0,,,,,,-519.0,-1257.3,247.7,-237.0,-745.3,-29.0,,,-482.4,1005.0,,,-50.5,,False,True,True,,,,,,False,False,False,False,False,True,,,False,False,,,True,
12115,1607,2848.0,1185.3,2906.0,4004.0,,,,,,2451.0,498.4,2957.7,2703.2,2178.8,3092.0,,,1916.1,4149.0,,,3529.9,,1241.0,-421.7,1299.0,2397.0,,,,,,844.0,-1108.6,1350.7,1096.2,571.8,1485.0,,,309.1,2542.0,,,1922.9,,True,False,False,,,,,,True,True,False,True,True,False,,,True,False,,,False,
12117,1416,2134.0,2519.8,2456.0,2401.0,,,,,,2762.0,1242.6,2553.1,2497.3,1704.5,3057.0,,,2062.6,3055.0,,,1629.6,,718.0,1103.8,1040.0,985.0,,,,,,1346.0,-173.4,1137.1,1081.3,288.5,1641.0,,,646.6,1639.0,,,213.6,,False,False,False,,,,,,False,True,False,False,True,False,,,True,False,,,True,
12119,304,330.0,127.9,439.0,392.0,,,,,,528.0,82.9,431.8,430.2,344.9,486.0,,,281.3,726.0,,,121.1,,26.0,-176.1,135.0,88.0,,,,,,224.0,-221.1,127.8,126.2,40.9,182.0,,,-22.7,422.0,,,-182.9,,False,False,False,,,,,,False,False,False,False,False,False,,,True,False,,,False,
12121,277,308.0,,288.0,276.0,,,,,,277.0,127.5,286.1,270.9,185.9,516.0,,,,,,,222.4,,31.0,,11.0,-1.0,,,,,,0.0,-149.5,9.1,-6.1,-91.1,239.0,,,,,,,-54.6,,,True,True,,,,,,True,False,True,True,False,False,,,,,,,False,
12123,163,140.0,,138.0,28.0,,,,,,122.0,107.9,166.2,108.4,49.9,191.0,,,,,,,215.9,,-23.0,,-25.0,-135.0,,,,,,-41.0,-55.1,3.2,-54.6,-113.1,28.0,,,,,,,52.9,,,False,False,,,,,,False,False,True,False,False,False,,,,,,,False,
12125,124,64.0,,45.0,100.0,,,,,,125.0,49.2,23.2,48.5,47.3,95.0,,,,,,,34.2,,-60.0,,-79.0,-24.0,,,,,,1.0,-74.8,-100.8,-75.5,-76.7,-29.0,,,,,,,-89.8,,,False,True,,,,,,True,False,False,False,False,True,,,,,,,False,
12127,2000,2650.0,2020.6,2921.0,3485.0,,,,,,3098.0,997.3,3728.3,3216.6,2446.4,3679.0,,,2346.0,2708.0,,,2369.2,,650.0,20.6,921.0,1485.0,,,,,,1098.0,-1002.7,1728.3,1216.6,446.4,1679.0,,,346.0,708.0,,,369.2,,True,False,False,,,,,,False,False,False,False,True,False,,,True,False,,,True,
12129,340,272.0,,313.0,807.0,,,,,,162.0,63.0,382.3,286.9,52.6,458.0,,,,,,,683.0,,-68.0,,-27.0,467.0,,,,,,-178.0,-277.0,42.3,-53.1,-287.4,118.0,,,,,,,343.0,,,True,False,,,,,,False,False,True,True,False,False,,,,,,,False,
12131,473,456.0,270.3,470.0,937.0,,,,,,386.0,125.2,455.9,496.5,404.0,633.0,,,,,,,539.2,,-17.0,-202.7,-3.0,464.0,,,,,,-87.0,-347.8,-17.1,23.5,-69.0,160.0,,,,,,,66.2,,False,True,False,,,,,,False,False,False,False,False,False,,,,,,,False,
12133,307,200.0,,264.0,348.0,,,,,,195.0,85.7,294.2,295.2,81.2,245.0,,,,,,,515.0,,-107.0,,-43.0,41.0,,,,,,-112.0,-221.3,-12.8,-11.8,-225.8,-62.0,,,,,,,208.0,,,True,True,,,,,,False,False,True,True,False,True,,,,,,,False,
13001,175,142.0,,112.0,217.0,,,,,,109.0,62.7,63.3,130.3,65.3,261.0,,,,,,,110.6,,-33.0,,-63.0,42.0,,,,,,-66.0,-112.3,-111.7,-44.7,-109.7,86.0,,,,,,,-64.4,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
13003,65,64.0,,47.0,108.0,,,,,,49.0,42.7,22.8,56.1,38.6,132.0,,,,,,,37.4,,-1.0,,-18.0,43.0,,,,,,-16.0,-22.3,-42.2,-8.9,-26.4,67.0,,,,,,,-27.6,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
13005,71,76.0,,65.0,81.0,,,,,,88.0,41.6,37.5,81.5,28.1,176.0,,,,,,,128.7,,5.0,,-6.0,10.0,,,,,,17.0,-29.4,-33.5,10.5,-42.9,105.0,,,,,,,57.7,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
13007,13,2.0,,2.0,0.0,,,,,,10.0,2.4,4.3,0.2,,,,,,,,,0.2,,-11.0,,-11.0,-13.0,,,,,,-3.0,-10.6,-8.7,-12.8,,,,,,,,,-12.8,,,False,False,,,,,,True,True,True,False,,,,,,,,,False,
13009,213,166.0,,134.0,197.0,,,,,,170.0,109.5,69.9,167.9,73.9,396.0,,,,,,,93.2,,-47.0,,-79.0,-16.0,,,,,,-43.0,-103.5,-143.1,-45.1,-139.1,183.0,,,,,,,-119.8,,,False,True,,,,,,True,False,False,True,False,False,,,,,,,False,
13011,59,58.0,,50.0,77.0,,,,,,66.0,62.0,34.2,57.2,31.6,110.0,,,,,,,141.6,,-1.0,,-9.0,18.0,,,,,,7.0,3.0,-24.8,-1.8,-27.4,51.0,,,,,,,82.6,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
13013,351,240.0,143.3,259.0,408.0,,,,,,276.0,213.3,253.6,288.4,167.0,451.0,,,250.7,,,,364.1,,-111.0,-207.7,-92.0,57.0,,,,,,-75.0,-137.7,-97.4,-62.6,-184.0,100.0,,,-100.3,,,,13.1,,False,True,True,,,,,,True,False,True,True,False,True,,,True,,,,True,
13015,452,410.0,155.6,380.0,411.0,,,,,,518.0,159.0,248.0,333.5,244.6,612.0,,,527.8,,,,210.1,,-42.0,-296.4,-72.0,-41.0,,,,,,66.0,-293.0,-204.0,-118.5,-207.4,160.0,,,75.8,,,,-241.9,,False,False,True,,,,,,False,False,False,False,False,False,,,False,,,,False,
13017,78,72.0,,58.0,106.0,,,,,,67.0,79.5,35.9,66.9,48.1,156.0,,,,,,,70.9,,-6.0,,-20.0,28.0,,,,,,-11.0,1.5,-42.1,-11.1,-29.9,78.0,,,,,,,-7.1,,,False,False,,,,,,False,True,False,False,False,False,,,,,,,False,
13019,60,60.0,,46.0,79.0,,,,,,102.0,62.5,22.3,55.5,62.5,105.0,,,,,,,63.5,,0.0,,-14.0,19.0,,,,,,42.0,2.5,-37.7,-4.5,2.5,45.0,,,,,,,3.5,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
13021,955,978.0,686.3,1029.0,840.0,,,,,,740.0,487.3,841.3,997.4,753.5,1597.0,,,1274.7,1055.0,,,731.0,,23.0,-268.7,74.0,-115.0,,,,,,-215.0,-467.7,-113.7,42.4,-201.5,642.0,,,319.7,100.0,,,-224.0,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
13023,26,32.0,,21.0,50.0,,,,,,49.0,35.2,7.7,21.8,29.0,59.0,,,,,,,9.5,,6.0,,-5.0,24.0,,,,,,23.0,9.2,-18.3,-4.2,3.0,33.0,,,,,,,-16.5,,,True,False,,,,,,False,False,False,True,True,False,,,,,,,False,
13025,55,64.0,,56.0,103.0,,,,,,76.0,62.9,38.6,63.3,50.8,105.0,,,,,,,44.2,,9.0,,1.0,48.0,,,,,,21.0,7.9,-16.4,8.3,-4.2,50.0,,,,,,,-10.8,,,True,False,,,,,,False,True,False,True,True,False,,,,,,,False,
13027,109,76.0,,78.0,104.0,,,,,,81.0,60.9,58.7,99.2,52.0,149.0,,,,,,,74.9,,-33.0,,-31.0,-5.0,,,,,,-28.0,-48.1,-50.3,-9.8,-57.0,40.0,,,,,,,-34.1,,,True,True,,,,,,True,False,False,True,False,False,,,,,,,False,
13029,204,198.0,,245.0,356.0,,,,,,147.0,69.6,287.8,249.0,164.2,285.0,,,,,,,166.3,,-6.0,,41.0,152.0,,,,,,-57.0,-134.4,83.8,45.0,-39.8,81.0,,,,,,,-37.7,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
13031,314,340.0,368.6,312.0,354.0,,,,,,344.0,328.0,263.2,333.5,274.1,497.0,,,,,,,395.8,,26.0,54.6,-2.0,40.0,,,,,,30.0,14.0,-50.8,19.5,-39.9,183.0,,,,,,,81.8,,False,True,False,,,,,,False,True,False,True,False,False,,,,,,,False,
13033,155,158.0,,121.0,195.0,,,,,,81.0,49.9,,84.9,28.7,192.0,,,,,,,23.7,,3.0,,-34.0,40.0,,,,,,-74.0,-105.1,,-70.1,-126.3,37.0,,,,,,,-131.3,,,False,False,,,,,,False,False,,False,False,False,,,,,,,False,
13035,100,48.0,,35.0,96.0,,,,,,88.0,39.6,10.8,48.5,36.0,160.0,,,,,,,36.3,,-52.0,,-65.0,-4.0,,,,,,-12.0,-60.4,-89.2,-51.5,-64.0,60.0,,,,,,,-63.7,,,False,True,,,,,,True,False,False,True,False,False,,,,,,,False,
13037,18,12.0,,11.0,10.0,,,,,,32.0,4.4,4.5,18.2,3.7,73.0,,,,,,,111.3,,-6.0,,-7.0,-8.0,,,,,,14.0,-13.6,-13.5,0.2,-14.3,55.0,,,,,,,93.3,,,False,False,,,,,,False,False,False,True,False,False,,,,,,,False,
13039,279,180.0,124.0,205.0,226.0,,,,,,204.0,171.6,200.9,235.4,117.6,244.0,,,,,,,201.2,,-99.0,-155.0,-74.0,-53.0,,,,,,-75.0,-107.4,-78.1,-43.6,-161.4,-35.0,,,,,,,-77.8,,False,True,True,,,,,,True,False,True,True,False,True,,,,,,,True,
13043,98,74.0,,66.0,143.0,,,,,,39.0,48.3,57.7,64.2,33.3,110.0,,,,,,,28.7,,-24.0,,-32.0,45.0,,,,,,-59.0,-49.7,-40.3,-33.8,-64.7,12.0,,,,,,,-69.3,,,False,False,,,,,,False,False,False,False,False,True,,,,,,,False,
13045,376,602.0,177.9,684.0,1392.0,,,,,,691.0,166.7,544.8,707.2,297.3,903.0,,,898.0,,,,1311.0,,226.0,-198.1,308.0,1016.0,,,,,,315.0,-209.3,168.8,331.2,-78.7,527.0,,,522.0,,,,935.0,,True,False,False,,,,,,False,True,True,False,True,False,,,False,,,,False,
13047,151,62.0,140.7,53.0,104.0,,,,,,305.0,105.4,28.2,68.8,62.5,187.0,,,,,,,46.2,,-89.0,-10.3,-98.0,-47.0,,,,,,154.0,-45.6,-122.8,-82.2,-88.5,36.0,,,,,,,-104.8,,True,False,True,,,,,,False,True,False,True,True,True,,,,,,,False,
13049,196,166.0,,152.0,264.0,,,,,,59.0,47.3,155.4,132.3,21.5,221.0,,,,,,,144.3,,-30.0,,-44.0,68.0,,,,,,-137.0,-148.7,-40.6,-63.7,-174.5,25.0,,,,,,,-51.7,,,False,False,,,,,,False,False,False,False,False,True,,,,,,,False,
13051,1647,1624.0,1795.5,1713.0,2043.0,,,,,,1869.0,545.0,1801.4,1913.6,1246.4,2274.0,,,1426.2,1810.0,,,1814.5,,-23.0,148.5,66.0,396.0,,,,,,222.0,-1102.0,154.4,266.6,-400.6,627.0,,,-220.8,163.0,,,167.5,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
13053,166,62.0,,35.0,36.0,,,,,,87.0,69.1,5.9,37.1,1.8,,,,,,,,7.4,,-104.0,,-131.0,-130.0,,,,,,-79.0,-96.9,-160.1,-128.9,-164.2,,,,,,,,-158.6,,,False,False,,,,,,True,True,False,False,False,,,,,,,,False,
13055,94,26.0,,23.0,34.0,,,,,,66.0,42.0,19.7,23.5,,54.0,,,,,,,143.8,,-68.0,,-71.0,-60.0,,,,,,-28.0,-52.0,-74.3,-70.5,,-40.0,,,,,,,49.8,,,False,True,,,,,,True,True,False,False,,True,,,,,,,True,
13057,705,704.0,395.0,842.0,1204.0,,,,,,853.0,316.5,786.1,812.6,674.7,1258.0,,,1038.1,867.0,,,1587.4,,-1.0,-310.0,137.0,499.0,,,,,,148.0,-388.5,81.1,107.6,-30.3,553.0,,,333.1,162.0,,,882.4,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
13059,489,560.0,446.6,670.0,1013.0,,,,,,422.0,142.4,706.7,683.3,388.8,875.0,,,644.5,755.0,,,1218.0,,71.0,-42.4,181.0,524.0,,,,,,-67.0,-346.6,217.7,194.3,-100.2,386.0,,,155.5,266.0,,,729.0,,True,False,False,,,,,,True,False,False,False,False,False,,,False,False,,,False,
13061,11,8.0,,6.0,0.0,,,,,,5.0,2.9,9.0,2.3,,,,,,,,,0.9,,-3.0,,-5.0,-11.0,,,,,,-6.0,-8.1,-2.0,-8.7,,,,,,,,,-10.1,,,False,False,,,,,,False,False,True,False,,,,,,,,,False,
13063,1137,1144.0,829.9,1384.0,1413.0,,,,,,1231.0,475.9,1133.2,1383.5,696.0,1961.0,,,2074.9,1187.0,,,1284.9,,7.0,-307.1,247.0,276.0,,,,,,94.0,-661.0,-3.8,246.5,-441.0,824.0,,,937.9,50.0,,,147.9,,False,False,False,,,,,,False,False,True,False,False,False,,,False,False,,,False,
13065,44,26.0,,18.0,0.0,,,,,,24.0,17.7,7.1,20.5,10.9,67.0,,,,,,,68.6,,-18.0,,-26.0,-44.0,,,,,,-20.0,-26.3,-36.9,-23.5,-33.1,23.0,,,,,,,24.6,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
13067,3213,2566.0,1597.1,3020.0,4160.0,,,,,,3185.0,1328.8,2796.4,3142.1,2224.1,4744.0,,,3524.7,3069.0,,,3386.1,,-647.0,-1615.9,-193.0,947.0,,,,,,-28.0,-1884.2,-416.6,-70.9,-988.9,1531.0,,,311.7,-144.0,,,173.1,,False,True,False,,,,,,True,False,True,True,False,False,,,True,True,,,True,
13069,290,228.0,,209.0,443.0,,,,,,297.0,142.6,162.7,236.2,274.8,536.0,,,,,,,115.1,,-62.0,,-81.0,153.0,,,,,,7.0,-147.4,-127.3,-53.8,-15.2,246.0,,,,,,,-174.9,,,False,False,,,,,,True,False,False,True,True,False,,,,,,,False,
13071,134,148.0,,147.0,134.0,,,,,,461.0,129.8,91.3,204.0,108.0,,,,,,,,28.2,,14.0,,13.0,0.0,,,,,,327.0,-4.2,-42.7,70.0,-26.0,,,,,,,,-105.8,,,True,True,,,,,,False,True,False,False,False,,,,,,,,False,
13073,662,714.0,537.5,742.0,954.0,,,,,,397.0,473.6,648.0,685.6,723.1,850.0,,,776.9,908.0,,,819.6,,52.0,-124.5,80.0,292.0,,,,,,-265.0,-188.4,-14.0,23.6,61.1,188.0,,,114.9,246.0,,,157.6,,False,False,False,,,,,,False,False,True,True,False,False,,,False,False,,,False,
