,mean_rank
LNQ-ens1,4.6
USC-SI_kJalpha,5.1
COVIDhub-ensemble,5.1
COVIDhub-baseline,5.1
UCLA-SuEIR,5.4
OliverWyman-Navigator,5.6
IowaStateLW-STEM,6.0
JHU_IDD-CovidSP,6.0
CU-select,6.1
LANL-GrowthRate,6.1
