,count,mean,median,std,min,25%,75%,max
UCLA-SuEIR,51,8654.6,3680.5,16965.7,13.9,1195.7,8153.0,91013.0
USC-SI_kJalpha,51,9582.1,3314.5,22609.9,27.4,1263.5,10357.4,153753.8
COVIDhub-baseline,51,9612.5,5548.0,16397.7,31.0,1378.0,9690.0,82357.0
IowaStateLW-STEM,49,9633.2,3536.0,22729.8,56.0,1235.5,10326.0,159665.0
Covid19Sim-Simulator,51,11030.9,4086.4,24246.7,91.2,1291.9,10918.9,155672.4
CovidAnalytics-DELPHI,51,13054.1,9301.0,15775.7,33.0,2222.0,14442.5,64568.0
LANL-GrowthRate,51,13246.0,6489.3,26567.3,47.9,1982.1,13297.6,184553.0
USACE-ERDC_SEIR,51,13297.0,9022.2,17433.3,54.9,2392.6,17480.9,104451.8
JHU_IDD-CovidSP,51,18324.1,7308.0,33254.3,95.0,1950.9,22448.5,194734.5
CovidActNow-SEIR_CAN,51,25991.8,4984.2,82109.1,33.8,1298.5,9953.6,459787.0
RobertWalraven-ESG,51,32099.1,16671.0,56489.9,168.0,3113.2,27563.9,263909.2
