,mean_rank
UCLA-SuEIR,4.0
USC-SI_kJalpha,4.1
COVIDhub-baseline,4.2
CovidActNow-SEIR_CAN,4.9
IowaStateLW-STEM,4.9
Covid19Sim-Simulator,5.0
LANL-GrowthRate,6.5
JHU_IDD-CovidSP,6.8
CovidAnalytics-DELPHI,7.4
USACE-ERDC_SEIR,7.6
RobertWalraven-ESG,10.5
