,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,51,2391.3,944.0,4932.7,22.0,246.0,2225.5,26204.0
COVIDhub-ensemble,51,2545.5,794.0,4977.4,2.0,173.5,2899.5,27900.0
UCLA-SuEIR,51,3143.4,1277.3,5941.4,10.2,407.6,3033.2,30201.2
USACE-ERDC_SEIR,51,3334.5,1518.4,7036.0,42.1,391.5,4012.8,48767.9
LNQ-ens1,51,3715.0,1555.6,7760.1,8.1,250.5,3864.8,41836.4
LANL-GrowthRate,51,3915.6,1869.8,7788.1,2.9,522.6,4090.4,44957.0
CovidAnalytics-DELPHI,51,4720.8,3459.0,4520.1,73.0,1094.5,6765.0,19211.0
RobertWalraven-ESG,49,4769.0,1488.2,14245.1,5.5,541.2,3368.2,98479.6
IowaStateLW-STEM,49,5647.7,1157.0,17402.3,2.0,412.0,3440.5,104756.0
JHU_IDD-CovidSP,51,5752.2,1340.0,12845.6,1.8,362.0,5764.1,83989.1
USC-SI_kJalpha,51,6295.1,2262.3,13553.6,9.5,1086.1,6037.1,88961.7
OliverWyman-Navigator,51,7580.9,2416.0,17621.9,12.0,551.0,5798.5,93238.0
Covid19Sim-Simulator,51,8652.0,1642.4,23546.0,7.4,532.9,4668.2,144524.6
Karlen-pypm,51,14530.6,4951.5,34327.3,21.5,1002.4,10605.4,205104.3
IHME-CurveFit,51,17231.1,4865.5,48909.4,29.4,883.4,11487.6,322482.7
