,mean_rank
COVIDhub-ensemble,4.8
COVIDhub-baseline,5.3
UCLA-SuEIR,5.7
LNQ-ens1,6.3
IowaStateLW-STEM,6.9
USACE-ERDC_SEIR,7.0
LANL-GrowthRate,7.7
RobertWalraven-ESG,7.9
Covid19Sim-Simulator,8.1
JHU_IDD-CovidSP,8.2
OliverWyman-Navigator,8.2
USC-SI_kJalpha,9.7
CovidAnalytics-DELPHI,11.1
Karlen-pypm,11.6
IHME-CurveFit,11.8
