,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
08079,2,21.0,,0.0,,,,,1.0,7.0,0.5,,,,,,,,,,,19.0,,-2.0,,,,,-1.0,5.0,-1.5,,,,,,,,,,,,True,,,,,True,True,True,,,,,,,,,,
08081,10,6.0,,0.0,,,,,3.0,6.3,0.3,,,,,,,,,,,-4.0,,-10.0,,,,,-7.0,-3.7,-9.7,,,,,,,,,,,,False,,,,,False,True,False,,,,,,,,,,
08083,32,12.0,,0.0,,,,,5.0,39.1,4.6,,,,,,,,,,,-20.0,,-32.0,,,,,-27.0,7.1,-27.4,,,,,,,,,,,,False,,,,,False,True,False,,,,,,,,,,
08085,63,30.0,,10.0,,,,,27.0,43.5,6.1,,6.0,76.0,,,,,,,,-33.0,,-53.0,,,,,-36.0,-19.5,-56.9,,-57.0,13.0,,,,,,,,,False,,,,,False,True,False,,False,True,,,,,,,
08087,20,3.0,,0.0,,,,,142.0,19.0,0.0,,3.0,,,,,,,,,-17.0,,-20.0,,,,,122.0,-1.0,-20.0,,-17.0,,,,,,,,,,False,,,,,False,True,False,,True,,,,,,,,
08089,32,3.0,,0.0,,,,,5.0,10.1,0.5,,,,,,,,,,,-29.0,,-32.0,,,,,-27.0,-21.9,-31.5,,,,,,,,,,,,False,,,,,True,True,False,,,,,,,,,,
08091,0,0.0,,0.0,,,,,0.0,1.3,0.2,,,,,,,,,,,0.0,,0.0,,,,,0.0,1.3,0.2,,,,,,,,,,,,True,,,,,True,False,False,,,,,,,,,,
08093,10,18.0,,0.0,,,,,11.0,5.9,1.0,,,20.0,,,,,,,,8.0,,-10.0,,,,,1.0,-4.1,-9.0,,,10.0,,,,,,,,,False,,,,,True,True,False,,,False,,,,,,,
08095,4,0.0,,0.0,,,,,3.0,3.0,0.3,,,,,,,,,,,-4.0,,-4.0,,,,,-1.0,-1.0,-3.7,,,,,,,,,,,,False,,,,,True,True,True,,,,,,,,,,
08097,55,78.0,,34.0,,,,,38.0,19.6,50.1,,11.1,80.0,,,,,,,,23.0,,-21.0,,,,,-17.0,-35.4,-4.9,,-43.9,25.0,,,,,,,,,True,,,,,True,False,True,,False,False,,,,,,,
08099,12,36.0,,0.0,,,,,3.0,8.5,1.0,,,,,,,,,,,24.0,,-12.0,,,,,-9.0,-3.5,-11.0,,,,,,,,,,,,True,,,,,True,True,True,,,,,,,,,,
08101,181,78.0,92.6,137.0,,,,,199.0,227.6,26.4,107.4,40.7,160.0,,,68.6,48.0,,,,-103.0,-88.4,-44.0,,,,,18.0,46.6,-154.6,-73.6,-140.3,-21.0,,,-112.4,-133.0,,,,True,True,,,,,True,True,False,True,False,True,,,False,False,,,
08103,1,6.0,,0.0,,,,,3.0,15.6,0.1,,,,,,,,,,,5.0,,-1.0,,,,,2.0,14.6,-0.9,,,,,,,,,,,,True,,,,,True,False,True,,,,,,,,,,
08105,8,3.0,,0.0,,,,,28.0,32.5,5.9,,,,,,,,,,,-5.0,,-8.0,,,,,20.0,24.5,-2.1,,,,,,,,,,,,False,,,,,False,False,True,,,,,,,,,,
08107,26,12.0,,0.0,,,,,18.0,17.2,2.7,,,31.0,,,,,,,,-14.0,,-26.0,,,,,-8.0,-8.8,-23.3,,,5.0,,,,,,,,,False,,,,,True,True,False,,,True,,,,,,,
08109,4,3.0,,0.0,,,,,9.0,7.5,0.0,,0.9,,,,,,,,,-1.0,,-4.0,,,,,5.0,3.5,-4.0,,-3.1,,,,,,,,,,False,,,,,False,False,False,,False,,,,,,,,
08111,0,0.0,,0.0,,,,,0.0,2.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,0.0,2.0,0.0,,,,,,,,,,,,True,,,,,True,False,False,,,,,,,,,,
08113,28,27.0,,0.0,,,,,2.0,14.4,2.3,,,28.0,,,,,,,,-1.0,,-28.0,,,,,-26.0,-13.6,-25.7,,,0.0,,,,,,,,,False,,,,,False,False,False,,,True,,,,,,,
08115,11,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-11.0,,-11.0,,,,,-11.0,-11.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
08117,29,45.0,,21.0,,,,,65.0,45.7,6.4,,18.6,,,,,,,,,16.0,,-8.0,,,,,36.0,16.7,-22.6,,-10.4,,,,,,,,,,True,,,,,False,False,False,,True,,,,,,,,
08119,53,51.0,,13.0,,,,,30.0,18.0,2.4,,,52.0,,,,,,,,-2.0,,-40.0,,,,,-23.0,-35.0,-50.6,,,-1.0,,,,,,,,,False,,,,,False,False,False,,,True,,,,,,,
08121,1,0.0,,0.0,,,,,3.0,4.4,1.2,,,13.0,,,,,,,,-1.0,,-1.0,,,,,2.0,3.4,0.2,,,12.0,,,,,,,,,False,,,,,False,False,True,,,False,,,,,,,
08123,537,378.0,162.8,899.0,,,,,345.0,148.8,196.4,457.1,86.3,,,,411.1,576.0,,,,-159.0,-374.2,362.0,,,,,-192.0,-388.2,-340.6,-79.9,-450.7,,,,-125.9,39.0,,,,False,False,,,,,False,False,False,True,False,,,,True,True,,,
08125,8,3.0,,0.0,,,,,7.0,16.1,1.7,,,,,,,,,,,-5.0,,-8.0,,,,,-1.0,8.1,-6.3,,,,,,,,,,,,False,,,,,True,False,False,,,,,,,,,,
09001,887,447.0,318.7,241.0,,,,,7416.0,1364.0,96.8,336.7,293.9,460.0,,,432.5,120.0,,,,-440.0,-568.3,-646.0,,,,,6529.0,477.0,-790.2,-550.3,-593.1,-427.0,,,-454.5,-767.0,,,,False,False,,,,,False,False,False,False,False,True,,,False,False,,,
09003,755,492.0,1309.4,335.0,,,,,3202.0,1585.2,194.2,387.4,164.3,367.0,,,432.0,121.0,,,,-263.0,554.4,-420.0,,,,,2447.0,830.2,-560.8,-367.6,-590.7,-388.0,,,-323.0,-634.0,,,,False,False,,,,,False,False,False,False,False,False,,,False,False,,,
09005,89,48.0,67.2,26.0,,,,,338.0,261.5,0.9,35.7,22.5,39.0,,,49.5,14.0,,,,-41.0,-21.8,-63.0,,,,,249.0,172.5,-88.1,-53.3,-66.5,-50.0,,,-39.5,-75.0,,,,True,False,,,,,False,False,False,False,False,False,,,True,False,,,
09007,44,81.0,142.4,62.0,,,,,333.0,228.6,3.7,63.5,50.8,43.0,,,68.5,16.0,,,,37.0,98.4,18.0,,,,,289.0,184.6,-40.3,19.5,6.8,-1.0,,,24.5,-28.0,,,,False,True,,,,,False,False,False,True,True,True,,,True,True,,,
09009,509,369.0,1062.5,225.0,,,,,6748.0,1679.3,92.3,297.0,137.7,350.0,,,321.4,87.0,,,,-140.0,553.5,-284.0,,,,,6239.0,1170.3,-416.7,-212.0,-371.3,-159.0,,,-187.6,-422.0,,,,False,False,,,,,False,False,False,False,False,False,,,False,False,,,
09011,92,135.0,196.4,87.0,,,,,357.0,421.5,25.5,111.9,46.4,56.0,,,85.1,45.0,,,,43.0,104.4,-5.0,,,,,265.0,329.5,-66.5,19.9,-45.6,-36.0,,,-6.9,-47.0,,,,False,True,,,,,False,False,False,True,False,True,,,True,False,,,
09013,102,39.0,119.5,0.0,,,,,182.0,118.0,1.1,24.4,18.1,,,,29.4,9.0,,,,-63.0,17.5,-102.0,,,,,80.0,16.0,-100.9,-77.6,-83.9,,,,-72.6,-93.0,,,,True,False,,,,,False,True,False,False,False,,,,False,False,,,
09015,61,48.0,183.6,5.0,,,,,104.0,222.1,4.3,44.9,92.8,,,,34.0,,,,,-13.0,122.6,-56.0,,,,,43.0,161.1,-56.7,-16.1,31.8,,,,-27.0,,,,,False,False,,,,,False,False,False,False,False,,,,False,,,,
10001,365,282.0,105.0,467.0,,,,,341.0,540.9,117.8,365.4,87.9,504.0,,,227.2,327.0,,,162.0,-83.0,-260.0,102.0,,,,,-24.0,175.9,-247.2,0.4,-277.1,139.0,,,-137.8,-38.0,,,-203.0,False,False,,,,,True,False,False,True,False,False,,,False,True,,,False
10003,1111,1194.0,499.5,734.0,,,,,1349.0,2087.7,554.7,1068.7,1024.7,1601.0,,,1240.1,533.0,,,709.4,83.0,-611.5,-377.0,,,,,238.0,976.7,-556.3,-42.3,-86.3,490.0,,,129.1,-578.0,,,-401.6,False,False,,,,,False,False,False,True,False,False,,,False,False,,,False
10005,574,666.0,587.0,592.0,,,,,341.0,788.3,248.5,573.6,78.6,1245.0,,,222.2,427.0,,,199.9,92.0,13.0,18.0,,,,,-233.0,214.3,-325.5,-0.4,-495.4,671.0,,,-351.8,-147.0,,,-374.1,True,True,,,,,False,False,False,True,False,False,,,False,False,,,False
12001,1547,1611.0,1117.2,1711.0,,,,,4468.0,314.9,1938.5,1719.3,1259.6,2969.0,,,1804.8,1857.0,,,1738.5,64.0,-429.8,164.0,,,,,2921.0,-1232.1,391.5,172.3,-287.4,1422.0,,,257.8,310.0,,,191.5,False,False,,,,,False,False,False,False,False,False,,,False,False,,,False
12003,220,159.0,,558.0,,,,,365.0,41.2,305.0,,75.2,283.0,,,,,,,340.8,-61.0,,338.0,,,,,145.0,-178.8,85.0,,-144.8,63.0,,,,,,,120.8,,False,,,,,False,False,False,,False,False,,,,,,,False
12005,2513,1269.0,878.5,2669.0,,,,,1794.0,556.9,1561.2,1779.7,827.2,2244.0,,,,5212.0,,,1607.3,-1244.0,-1634.5,156.0,,,,,-719.0,-1956.1,-951.8,-733.3,-1685.8,-269.0,,,,2699.0,,,-905.7,False,True,,,,,True,False,True,True,False,True,,,,False,,,True
12007,202,108.0,,352.0,,,,,240.0,58.9,64.0,,47.8,222.0,,,,,,,488.2,-94.0,,150.0,,,,,38.0,-143.2,-138.0,,-154.2,20.0,,,,,,,286.2,,False,,,,,True,False,False,,False,True,,,,,,,False
12009,2284,2352.0,2073.5,2587.0,,,,,3300.0,1580.4,3445.8,3341.2,2723.8,4753.0,,,2261.0,4542.0,,,2915.3,68.0,-210.5,303.0,,,,,1016.0,-703.6,1161.8,1057.2,439.8,2469.0,,,-23.0,2258.0,,,631.3,False,False,,,,,False,False,False,False,False,False,,,True,False,,,False
12011,28544,26034.0,13974.7,55184.0,,,,,20111.0,4964.8,44793.7,34455.0,17251.7,44727.0,,,34767.0,85324.0,,,24768.5,-2510.0,-14569.3,26640.0,,,,,-8433.0,-23579.2,16249.7,5911.0,-11292.3,16183.0,,,6223.0,56780.0,,,-3775.5,False,False,,,,,False,False,False,False,False,False,,,False,False,,,False
12013,149,177.0,,481.0,,,,,203.0,82.0,26.2,,38.4,347.0,,,,,,,418.9,28.0,,332.0,,,,,54.0,-67.0,-122.8,,-110.6,198.0,,,,,,,269.9,,False,,,,,False,False,False,,False,False,,,,,,,False
12015,910,561.0,359.8,804.0,,,,,1316.0,496.8,737.2,788.6,453.5,1346.0,,,888.3,1149.0,,,940.9,-349.0,-550.2,-106.0,,,,,406.0,-413.2,-172.8,-121.4,-456.5,436.0,,,-21.7,239.0,,,30.9,False,True,,,,,False,False,True,True,False,False,,,True,True,,,True
12017,705,453.0,275.6,772.0,,,,,1278.0,152.8,680.5,627.6,459.7,840.0,,,371.0,775.0,,,903.5,-252.0,-429.4,67.0,,,,,573.0,-552.2,-24.5,-77.4,-245.3,135.0,,,-334.0,70.0,,,198.5,False,True,,,,,False,False,True,True,True,True,,,False,True,,,True
12019,1450,1401.0,473.4,2293.0,,,,,3216.0,311.8,3101.0,2173.1,1147.5,2502.0,,,1317.0,5366.0,,,2321.2,-49.0,-976.6,843.0,,,,,1766.0,-1138.2,1651.0,723.1,-302.5,1052.0,,,-133.0,3916.0,,,871.2,False,False,,,,,False,False,False,False,False,False,,,False,False,,,False
12021,3694,3264.0,4023.4,4823.0,,,,,5110.0,1287.0,2673.0,4767.8,2106.1,7847.0,,,4203.0,4788.0,,,4086.9,-430.0,329.4,1129.0,,,,,1416.0,-2407.1,-1021.0,1073.8,-1587.9,4153.0,,,509.0,1094.0,,,392.9,True,False,,,,,False,False,False,False,False,False,,,False,False,,,True
12023,2088,342.0,191.4,815.0,,,,,984.0,273.3,251.6,409.9,256.2,693.0,,,,,,,779.9,-1746.0,-1896.6,-1273.0,,,,,-1104.0,-1814.7,-1836.4,-1678.1,-1831.8,-1395.0,,,,,,,-1308.1,False,True,,,,,True,False,False,True,False,True,,,,,,,True
12027,455,291.0,,374.0,,,,,530.0,151.9,79.3,,250.4,,,,,,,,188.4,-164.0,,-81.0,,,,,75.0,-303.1,-375.7,,-204.6,,,,,,,,-266.6,,True,,,,,True,False,False,,False,,,,,,,,False
12029,158,93.0,,76.0,,,,,173.0,70.7,42.0,,21.0,169.0,,,,,,,223.2,-65.0,,-82.0,,,,,15.0,-87.3,-116.0,,-137.0,11.0,,,,,,,65.2,,False,,,,,True,False,False,,False,True,,,,,,,False
12031,9035,11019.0,12751.4,15732.0,,,,,27025.0,3866.0,17749.3,12952.3,6987.3,19322.0,,,12686.1,22466.0,,,9794.0,1984.0,3716.4,6697.0,,,,,17990.0,-5169.0,8714.3,3917.3,-2047.7,10287.0,,,3651.1,13431.0,,,759.0,False,False,,,,,False,False,False,False,False,False,,,False,False,,,True
12033,4246,3195.0,2638.9,3088.0,,,,,3172.0,1283.6,6139.2,5760.1,1604.7,5678.0,,,4559.1,8706.0,,,2004.2,-1051.0,-1607.1,-1158.0,,,,,-1074.0,-2962.4,1893.2,1514.1,-2641.3,1432.0,,,313.1,4460.0,,,-2241.8,False,False,,,,,False,False,False,False,False,False,,,True,False,,,False
12035,446,312.0,88.7,555.0,,,,,1446.0,196.6,363.8,439.6,347.6,651.0,,,,,,,372.5,-134.0,-357.4,109.0,,,,,1000.0,-249.4,-82.2,-6.4,-98.4,205.0,,,,,,,-73.5,False,True,,,,,False,False,True,True,True,False,,,,,,,True
12037,86,60.0,,0.0,,,,,135.0,37.2,27.4,,,104.0,,,,,,,267.5,-26.0,,-86.0,,,,,49.0,-48.8,-58.6,,,18.0,,,,,,,181.5,,False,,,,,False,False,False,,,True,,,,,,,False
12039,863,384.0,,1451.0,,,,,957.0,217.3,459.8,,83.7,805.0,,,,,,,851.0,-479.0,,588.0,,,,,94.0,-645.7,-403.2,,-779.3,-58.0,,,,,,,-12.0,,False,,,,,True,False,True,,False,True,,,,,,,True
12041,224,66.0,,81.0,,,,,179.0,101.7,14.0,,80.1,166.0,,,,,,,48.9,-158.0,,-143.0,,,,,-45.0,-122.3,-210.0,,-143.9,-58.0,,,,,,,-175.1,,True,,,,,True,True,False,,True,True,,,,,,,False
12043,194,78.0,,9.0,,,,,50.0,100.6,10.5,,62.1,,,,,,,,44.5,-116.0,,-185.0,,,,,-144.0,-93.4,-183.5,,-131.9,,,,,,,,-149.5,,False,,,,,False,True,False,,False,,,,,,,,False
12045,286,162.0,,0.0,,,,,220.0,82.9,115.9,,,202.0,,,,,,,193.6,-124.0,,-286.0,,,,,-66.0,-203.1,-170.1,,,-84.0,,,,,,,-92.4,,False,,,,,True,False,False,,,True,,,,,,,True
12047,158,105.0,,160.0,,,,,244.0,115.0,52.8,,38.1,,,,,,,,67.5,-53.0,,2.0,,,,,86.0,-43.0,-105.2,,-119.9,,,,,,,,-90.5,,True,,,,,False,True,False,,False,,,,,,,,False
12049,245,276.0,,285.0,,,,,538.0,405.8,115.2,,176.6,759.0,,,,,,,378.8,31.0,,40.0,,,,,293.0,160.8,-129.8,,-68.4,514.0,,,,,,,133.8,,False,,,,,False,False,False,,False,False,,,,,,,False
12051,486,333.0,,307.0,,,,,710.0,217.8,151.6,,269.7,,,,,,,,90.3,-153.0,,-179.0,,,,,224.0,-268.2,-334.4,,-216.3,,,,,,,,-395.7,,False,,,,,False,False,False,,False,,,,,,,,False
12053,889,891.0,586.0,2057.0,,,,,2033.0,372.2,2132.9,1218.5,755.7,1600.0,,,,2844.0,,,2236.9,2.0,-303.0,1168.0,,,,,1144.0,-516.8,1243.9,329.5,-133.3,711.0,,,,1955.0,,,1347.9,False,False,,,,,False,False,False,False,False,False,,,,False,,,False
12055,680,360.0,474.5,512.0,,,,,481.0,475.9,282.4,447.7,359.0,744.0,,,433.5,,,,834.7,-320.0,-205.5,-168.0,,,,,-199.0,-204.1,-397.6,-232.3,-321.0,64.0,,,-246.5,,,,154.7,True,True,,,,,True,True,False,True,False,True,,,True,,,,True
12057,11229,13980.0,13745.4,24946.0,,,,,30720.0,6259.6,20643.2,17684.1,10137.5,27066.0,,,30113.4,16723.0,,,13586.1,2751.0,2516.4,13717.0,,,,,19491.0,-4969.4,9414.2,6455.1,-1091.5,15837.0,,,18884.4,5494.0,,,2357.1,True,False,,,,,False,False,False,False,True,False,,,False,False,,,True
12059,208,90.0,,91.0,,,,,300.0,94.1,25.2,,91.8,268.0,,,,,,,235.4,-118.0,,-117.0,,,,,92.0,-113.9,-182.8,,-116.2,60.0,,,,,,,27.4,,True,,,,,True,True,False,,True,True,,,,,,,True
12061,1112,783.0,973.4,1045.0,,,,,1297.0,376.5,970.3,881.9,750.8,1596.0,,,699.9,918.0,,,1132.4,-329.0,-138.6,-67.0,,,,,185.0,-735.5,-141.7,-230.1,-361.2,484.0,,,-412.1,-194.0,,,20.4,True,True,,,,,True,False,True,True,False,False,,,False,True,,,True
12063,1007,540.0,,2165.0,,,,,833.0,182.0,362.2,,105.9,1039.0,,,,,,,1245.1,-467.0,,1158.0,,,,,-174.0,-825.0,-644.8,,-901.1,32.0,,,,,,,238.1,,False,,,,,True,False,False,,False,True,,,,,,,True
12065,257,66.0,,0.0,,,,,86.0,50.6,46.7,,,112.0,,,,,,,81.5,-191.0,,-257.0,,,,,-171.0,-206.4,-210.3,,,-145.0,,,,,,,-175.5,,False,,,,,True,False,False,,,True,,,,,,,True
12067,58,51.0,,0.0,,,,,59.0,50.9,48.3,,,86.0,,,,,,,72.1,-7.0,,-58.0,,,,,1.0,-7.1,-9.7,,,28.0,,,,,,,14.1,,False,,,,,True,False,False,,,False,,,,,,,False
12069,2218,2100.0,1634.4,2088.0,,,,,4032.0,1221.1,2744.1,2652.9,1908.8,3630.0,,,1708.1,2839.0,,,1743.0,-118.0,-583.6,-130.0,,,,,1814.0,-996.9,526.1,434.9,-309.2,1412.0,,,-509.9,621.0,,,-475.0,False,False,,,,,False,False,False,False,False,False,,,False,False,,,False
12071,6703,4899.0,6043.5,3613.0,,,,,16194.0,2690.9,10909.6,11749.9,4413.2,12153.0,,,15552.8,16929.0,,,2778.3,-1804.0,-659.5,-3090.0,,,,,9491.0,-4012.1,4206.6,5046.9,-2289.8,5450.0,,,8849.8,10226.0,,,-3924.7,True,False,,,,,False,False,False,False,False,False,,,False,False,,,False
12073,2048,1824.0,2570.9,1625.0,,,,,4161.0,324.6,2166.0,1989.3,1132.5,3080.0,,,895.8,4278.0,,,875.4,-224.0,522.9,-423.0,,,,,2113.0,-1723.4,118.0,-58.7,-915.5,1032.0,,,-1152.2,2230.0,,,-1172.6,False,False,,,,,False,False,True,True,False,False,,,False,False,,,False
12075,328,159.0,,295.0,,,,,451.0,263.9,71.7,,129.1,351.0,,,,,,,305.7,-169.0,,-33.0,,,,,123.0,-64.1,-256.3,,-198.9,23.0,,,,,,,-22.3,,True,,,,,True,True,False,,False,True,,,,,,,True
12077,126,105.0,,0.0,,,,,170.0,31.9,28.4,,1.7,316.0,,,,,,,99.1,-21.0,,-126.0,,,,,44.0,-94.1,-97.6,,-124.3,190.0,,,,,,,-26.9,,False,,,,,False,False,False,,False,False,,,,,,,False
12079,298,243.0,,937.0,,,,,200.0,105.8,283.6,,88.9,475.0,,,,,,,240.1,-55.0,,639.0,,,,,-98.0,-192.2,-14.4,,-209.1,177.0,,,,,,,-57.9,,False,,,,,False,False,True,,False,False,,,,,,,False
12081,4023,3234.0,2926.8,6438.0,,,,,5928.0,1299.3,6133.3,6178.4,2246.8,6844.0,,,6472.3,6729.0,,,3744.2,-789.0,-1096.2,2415.0,,,,,1905.0,-2723.7,2110.3,2155.4,-1776.2,2821.0,,,2449.3,2706.0,,,-278.8,False,False,,,,,False,False,False,False,False,False,,,False,False,,,True
12083,3666,1605.0,726.8,4090.0,,,,,2701.0,938.2,3129.1,2349.1,1435.1,2618.0,,,1818.8,4347.0,,,3535.8,-2061.0,-2939.2,424.0,,,,,-965.0,-2727.8,-536.9,-1316.9,-2230.9,-1048.0,,,-1847.2,681.0,,,-130.2,False,True,,,,,True,False,True,True,False,True,,,True,True,,,True
12085,946,1287.0,1673.2,1029.0,,,,,1980.0,1131.0,857.2,1231.0,950.7,3082.0,,,1903.6,1792.0,,,731.3,341.0,727.2,83.0,,,,,1034.0,185.0,-88.8,285.0,4.7,2136.0,,,957.6,846.0,,,-214.7,False,True,,,,,False,True,True,True,True,False,,,False,False,,,True
12086,60339,48417.0,24662.6,80425.0,,,,,4635.0,18194.6,69782.1,64551.6,,89584.0,,,63953.1,82588.0,,,28231.8,-11922.0,-35676.4,20086.0,,,,,-55704.0,-42144.4,9443.1,4212.6,,29245.0,,,3614.1,22249.0,,,-32107.2,False,False,,,,,False,False,True,True,,False,,,True,False,,,False
12087,781,621.0,349.7,2379.0,,,,,1384.0,213.7,1367.7,741.4,331.0,1020.0,,,,,,,1238.6,-160.0,-431.3,1598.0,,,,,603.0,-567.3,586.7,-39.6,-450.0,239.0,,,,,,,457.6,False,False,,,,,False,False,False,True,False,False,,,,,,,False
12089,597,615.0,256.2,1877.0,,,,,855.0,164.8,1315.6,827.0,309.3,978.0,,,,,,,918.6,18.0,-340.8,1280.0,,,,,258.0,-432.2,718.6,230.0,-287.7,381.0,,,,,,,321.6,False,False,,,,,False,False,False,False,False,False,,,,,,,False
12091,1720,750.0,560.5,1167.0,,,,,1584.0,453.8,2420.5,1821.8,788.4,1728.0,,,2629.7,2319.0,,,1366.4,-970.0,-1159.5,-553.0,,,,,-136.0,-1266.2,700.5,101.8,-931.6,8.0,,,909.7,599.0,,,-353.6,False,True,,,,,True,False,True,True,True,True,,,True,True,,,True
12093,402,315.0,,557.0,,,,,480.0,305.2,113.6,,192.3,673.0,,,,,,,472.9,-87.0,,155.0,,,,,78.0,-96.8,-288.4,,-209.7,271.0,,,,,,,70.9,,False,,,,,True,False,False,,False,False,,,,,,,True
12095,12836,10104.0,20784.0,8804.0,,,,,24461.0,2193.8,14464.2,16278.7,8775.2,21793.0,,,10493.8,19018.0,,,4757.7,-2732.0,7948.0,-4032.0,,,,,11625.0,-10642.2,1628.2,3442.7,-4060.8,8957.0,,,-2342.2,6182.0,,,-8078.3,False,False,,,,,False,False,True,False,False,False,,,True,False,,,False
12097,4788,3240.0,2400.6,3776.0,,,,,4829.0,608.9,5924.5,5023.1,2724.0,5894.0,,,3908.7,6362.0,,,2655.7,-1548.0,-2387.4,-1012.0,,,,,41.0,-4179.1,1136.5,235.1,-2064.0,1106.0,,,-879.3,1574.0,,,-2132.3,False,True,,,,,True,False,True,True,False,True,,,True,False,,,False
12099,14007,11094.0,12323.8,13616.0,,,,,23999.0,6857.6,15723.6,17575.0,8348.1,25411.0,,,16135.5,21495.0,,,9044.5,-2913.0,-1683.2,-391.0,,,,,9992.0,-7149.4,1716.6,3568.0,-5658.9,11404.0,,,2128.5,7488.0,,,-4962.5,True,True,,,,,False,False,True,False,False,False,,,True,False,,,False
12101,2646,3420.0,3115.0,5323.0,,,,,6740.0,1268.2,5083.9,4060.9,3065.5,6006.0,,,2233.1,3881.0,,,4425.7,774.0,469.0,2677.0,,,,,4094.0,-1377.8,2437.9,1414.9,419.5,3360.0,,,-412.9,1235.0,,,1779.7,True,False,,,,,False,False,False,False,True,False,,,True,False,,,False
12103,6008,7440.0,5508.2,7429.0,,,,,17679.0,4978.9,8979.1,8182.1,5359.9,14490.0,,,6649.5,5562.0,,,6742.3,1432.0,-499.8,1421.0,,,,,11671.0,-1029.1,2971.1,2174.1,-648.1,8482.0,,,641.5,-446.0,,,734.3,True,True,,,,,False,True,False,False,True,False,,,True,True,,,True
12105,5752,6231.0,6575.2,9492.0,,,,,8780.0,3511.4,9474.2,7710.1,4822.7,10633.0,,,6585.6,9239.0,,,6813.3,479.0,823.2,3740.0,,,,,3028.0,-2240.6,3722.2,1958.1,-929.3,4881.0,,,833.6,3487.0,,,1061.3,False,False,,,,,False,False,False,False,False,False,,,False,False,,,False
12107,622,537.0,443.2,1145.0,,,,,1218.0,315.1,772.2,802.1,353.3,1056.0,,,852.1,,,,604.6,-85.0,-178.8,523.0,,,,,596.0,-306.9,150.2,180.1,-268.7,434.0,,,230.1,,,,-17.4,False,False,,,,,False,False,False,False,False,False,,,False,,,,True
12109,1476,1587.0,1122.0,1698.0,,,,,4914.0,482.2,2351.4,1720.7,1413.4,2775.0,,,2093.8,2481.0,,,1969.5,111.0,-354.0,222.0,,,,,3438.0,-993.8,875.4,244.7,-62.6,1299.0,,,617.8,1005.0,,,493.5,False,False,,,,,False,False,False,False,True,False,,,False,False,,,False
12111,2367,1890.0,2693.7,2459.0,,,,,2535.0,1774.7,2056.9,2569.8,1781.6,3803.0,,,2528.3,2776.0,,,1806.9,-477.0,326.7,92.0,,,,,168.0,-592.3,-310.1,202.8,-585.4,1436.0,,,161.3,409.0,,,-560.1,True,True,,,,,True,False,True,True,False,False,,,True,True,,,False
12113,2257,981.0,799.5,1360.0,,,,,1537.0,205.5,2679.4,2049.5,872.8,1861.0,,,2861.2,5426.0,,,816.3,-1276.0,-1457.5,-897.0,,,,,-720.0,-2051.5,422.4,-207.5,-1384.2,-396.0,,,604.2,3169.0,,,-1440.7,False,True,,,,,True,False,True,True,False,True,,,True,False,,,False
12115,3031,1746.0,1679.1,1843.0,,,,,4262.0,673.9,5353.5,4303.5,2275.3,3991.0,,,3881.5,7075.0,,,1514.5,-1285.0,-1351.9,-1188.0,,,,,1231.0,-2357.1,2322.5,1272.5,-755.7,960.0,,,850.5,4044.0,,,-1516.5,False,True,,,,,True,False,False,True,True,True,,,True,False,,,False
12117,2483,2634.0,4866.2,2752.0,,,,,7128.0,1109.4,3496.5,3280.9,2281.8,5467.0,,,2436.0,2555.0,,,2392.0,151.0,2383.2,269.0,,,,,4645.0,-1373.6,1013.5,797.9,-201.2,2984.0,,,-47.0,72.0,,,-91.0,False,False,,,,,False,False,False,False,False,False,,,True,True,,,True
