,mean_rank
LNQ-ens1,4.5
USC-SI_kJalpha,5.2
COVIDhub-ensemble,5.7
COVIDhub-baseline,6.1
USACE-ERDC_SEIR,7.2
LANL-GrowthRate,7.3
RobertWalraven-ESG,7.8
Geneva-DetGrowth,8.1
IowaStateLW-STEM,8.3
OliverWyman-Navigator,9.4
JHU_IDD-CovidSP,10.1
UCLA-SuEIR,10.8
DDS-NBDS,11.0
Covid19Sim-Simulator,11.4
Karlen-pypm,12.7
CovidAnalytics-DELPHI,13.0
IHME-CurveFit,14.4
