,mean_rank
JCB-PRM,2.9
CU-select,3.1
Covid19Sim-Simulator,4.1
COVIDhub-baseline,4.4
JHUAPL-Bucky,5.4
USC-SI_kJalpha,5.5
JHU_IDD-CovidSP,6.0
IowaStateLW-STEM,8.0
UCLA-SuEIR,8.9
LANL-GrowthRate,9.1
RobertWalraven-ESG,10.3
CovidAnalytics-DELPHI,10.4
