,mean_rank
COVIDhub-baseline,2.8
JCB-PRM,2.8
USACE-ERDC_SEIR,4.0
IowaStateLW-STEM,4.4
Covid19Sim-Simulator,4.5
USC-SI_kJalpha,5.7
UCLA-SuEIR,6.2
LANL-GrowthRate,7.5
CovidAnalytics-DELPHI,8.5
RobertWalraven-ESG,8.6
