,mean_rank
OliverWyman-Navigator,4.7
LNQ-ens1,5.1
COVIDhub-baseline,5.5
CEID-Walk,5.5
IowaStateLW-STEM,5.6
JHUAPL-Bucky,6.1
COVIDhub-ensemble,6.5
USC-SI_kJalpha,7.3
CU-select,7.4
Google_Harvard-CPF,7.8
JHU_IDD-CovidSP,9.2
LANL-GrowthRate,9.8
MITCovAlliance-SIR,10.2
