,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,2781.2,1349.1,3772.2,34.5,391.3,3704.9,17782.3
RobertWalraven-ESG,51,2910.0,1424.9,3299.0,30.7,454.9,4229.1,13194.2
UChicagoCHATTOPADHYAY-UnIT,51,3408.2,2061.9,3292.6,16.8,630.7,6144.4,11012.0
Geneva-DetGrowth,51,3431.5,2045.8,3347.7,53.0,812.0,5899.8,11616.6
LANL-GrowthRate,51,3560.7,2579.0,3997.6,16.0,706.5,5180.5,20338.5
MSRA-DeepST,47,3962.8,1941.6,5513.3,75.1,411.9,5258.8,24696.8
Karlen-pypm,51,4024.8,2505.8,4384.6,23.3,613.2,5817.2,18013.9
UMich-RidgeTfReg,50,4111.0,1717.1,5589.8,87.7,899.0,4493.2,23321.7
OliverWyman-Navigator,51,4190.1,1851.0,4410.9,79.0,968.0,8147.5,16988.0
CU-select,51,4687.8,2644.0,4400.4,143.0,1448.0,7901.0,18986.0
BPagano-RtDriven,51,4763.2,3186.5,4416.3,28.2,1502.8,6367.6,19587.4
DDS-NBDS,51,4831.7,2281.9,5691.6,78.1,1050.7,6738.7,22579.4
Google_Harvard-CPF,51,4919.0,2971.6,4718.1,16.6,979.9,8799.4,16956.0
JHU_CSSE-DECOM,51,5326.7,2652.0,6329.7,94.0,907.5,9396.0,31930.0
USC-SI_kJalpha_RF,51,5360.1,2816.6,7504.4,26.1,745.2,7365.7,40623.9
COVIDhub-ensemble,51,5643.1,3290.0,5948.3,39.0,1161.5,9184.5,23966.0
IQVIA_ACOE-STAN,49,5680.7,2844.0,5979.5,143.4,938.0,9616.5,22198.0
JCB-PRM,51,5988.4,3205.2,6357.4,68.9,1355.6,9394.8,25682.6
CEID-Walk,51,6033.0,3475.9,6174.1,18.1,1481.9,10160.4,23965.6
COVIDhub-baseline,51,6036.2,3541.0,6112.9,40.0,1472.0,10057.5,23576.0
JHUAPL-Bucky,51,6037.2,4118.8,6527.3,43.8,883.3,9815.7,31026.5
USC-SI_kJalpha,51,6128.7,3778.0,5850.0,3.0,1942.0,9941.0,23469.0
IowaStateLW-STEM,49,6174.4,4083.0,6734.1,21.0,919.0,9663.5,28859.0
JHU_UNC_GAS-StatMechPool,51,6648.8,4300.0,7086.5,83.5,1581.5,10105.8,29066.0
UCLA-SuEIR,51,7132.3,4042.7,7377.6,69.1,1965.8,10888.8,30695.3
Covid19Sim-Simulator,51,7228.3,4421.2,7184.4,88.8,1936.7,12159.2,28860.4
UCSB-ACTS,51,7534.4,4563.3,8526.7,187.5,1108.5,11636.3,37410.9
TTU-squider,51,11147.6,5998.1,13154.1,71.8,2590.8,13375.8,59876.8
CovidAnalytics-DELPHI,51,11829.5,7454.0,12753.2,359.0,2939.5,15660.5,57203.0
