,count,mean,median,std,min,25%,75%,max
CU-select,3082,46108.2,1156.0,411431.6,0.0,169.0,6724.0,18584721.0
LNQ-ens1,3140,46931.2,512.7,687448.4,0.0,57.3,3978.0,32947962.6
OliverWyman-Navigator,3026,54919.5,576.0,608444.6,0.0,64.0,4489.0,26656569.0
LANL-GrowthRate,3093,56790.0,729.0,719636.8,0.0,100.0,4900.0,29833444.0
UChicagoCHATTOPADHYAY-UnIT,3093,57151.4,419.8,1414746.2,0.0,57.3,3511.7,78036375.8
CEID-Walk,3141,86019.0,696.0,913071.9,0.0,69.5,6535.8,40062760.1
COVIDhub-baseline,3141,86038.2,729.0,896296.4,0.0,64.0,6400.0,38489616.0
COVIDhub-ensemble,3141,88333.7,676.0,1009982.3,0.0,64.0,5776.0,39275289.0
Google_Harvard-CPF,3140,99920.7,2123.6,1897704.4,0.0,203.5,16577.5,103379009.5
IowaStateLW-STEM,3103,140330.2,900.0,1881758.1,0.0,100.0,8649.0,82264900.0
USC-SI_kJalpha,3112,182187.2,1156.0,2716414.3,0.0,100.0,10000.0,123965956.0
JHUAPL-Bucky,3141,183733.8,904.3,3077378.6,0.0,83.9,6927.3,127189624.9
PandemicCentral-USCounty,2967,341457.2,2025.0,4919918.2,0.0,225.0,19044.0,240622144.0
UVA-Ensemble,3076,362856.8,842.7,10787276.6,0.0,83.2,7903.1,593988393.4
