,mean_rank
UVA-Ensemble,5.3
OliverWyman-Navigator,5.8
Google_Harvard-CPF,6.3
LNQ-ens1,6.7
IowaStateLW-STEM,6.7
COVIDhub-ensemble,7.1
LANL-GrowthRate,7.3
COVIDhub-baseline,7.4
CEID-Walk,7.4
JHUAPL-Bucky,7.4
USC-SI_kJalpha,8.5
CU-select,8.5
PandemicCentral-USCounty,9.0
JHU_IDD-CovidSP,11.5
