,mean_rank
COVIDhub-baseline,2.5
USACE-ERDC_SEIR,3.4
JCB-PRM,3.5
IowaStateLW-STEM,4.0
Covid19Sim-Simulator,4.2
USC-SI_kJalpha,5.3
UCLA-SuEIR,5.6
RobertWalraven-ESG,7.4
