,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,841066746.9,87172099.6,1572230779.5,29172.6,19732954.7,774375439.7,7481385025.0
CU-select,51,903896519.4,105042001.0,1770686015.1,160801.0,41765842.0,944182118.5,9711905401.0
DDS-NBDS,51,948737324.2,124011654.1,1883194983.6,184395.9,16559529.9,951780157.6,10136737902.6
LNQ-ens1,51,1164889060.6,129092519.9,2325526769.0,55495.4,36016171.0,1322606558.6,10739404514.1
BPagano-RtDriven,51,1200175114.4,196816704.9,2662230191.6,106395.5,12255736.0,1327090338.5,16883871167.3
JHU_CSSE-DECOM,51,1223736437.1,145251874.8,2917033853.0,79275.6,22762788.5,1183501272.2,17511797734.6
RobertWalraven-ESG,51,1248418387.3,165830778.9,2531858820.7,287725.0,32921621.0,1523292536.5,13000735991.4
UMich-RidgeTfReg,50,1414517964.1,102570424.3,3247667606.8,282065.5,20800135.9,1443779709.9,16944155795.6
COVIDhub-baseline,51,1473816959.9,214534609.0,3108982319.4,92416.0,55169041.0,1794175682.0,15341051881.0
JCB-PRM,51,1494289771.3,217772573.0,3359092591.3,379064.0,29235425.2,1845291992.1,19745635159.2
USC-SI_kJalpha,51,1513057722.0,229583104.0,3483945387.2,45369.0,67208429.0,1576169402.0,20853092836.0
CEID-Walk,51,1541544247.2,203428433.7,3476804050.3,101347.4,54602145.8,1784225873.7,18490672719.7
COVIDhub-ensemble,51,1639444239.5,228463225.0,3468012831.8,114921.0,58057020.5,2040766452.0,16951779601.0
JHUAPL-Bucky,51,1675455144.7,277962601.8,3881761260.7,436.2,17128793.5,1540349466.0,20778681110.7
MSRA-DeepST,47,1833630074.1,192014502.2,4142441837.3,24605.4,38422582.8,2088182276.0,23136939616.5
Covid19Sim-Simulator,51,1901673664.8,314356333.6,4111015015.2,14486.8,69854670.4,2403603664.6,21991846708.0
IowaStateLW-STEM,49,2144146633.9,363245481.0,4275643442.7,391876.0,77263400.0,2512263893.0,24439381561.0
JHU_IDD-CovidSP,51,2195004300.0,533445386.7,4572201866.7,158213.0,97126603.0,2015446182.9,22952236870.0
LANL-GrowthRate,51,2481826240.4,490766593.4,4821469766.1,523325.7,146664549.3,2776942430.8,20880542614.2
UCLA-SuEIR,51,2689645166.4,564893876.6,5373908194.5,515856.6,245627766.1,3309447096.1,28735033324.7
TTU-squider,51,3614670717.6,849920206.8,6705324422.9,22712.6,176893288.5,3889988960.0,34005556608.3
CovidAnalytics-DELPHI,51,3739862677.2,660387204.0,8172090960.3,786769.0,277871240.0,3620018786.0,40900208644.0
