,mean_rank
JHU_CSSE-DECOM,6.0
Karlen-pypm,6.1
CU-select,6.5
DDS-NBDS,6.5
LNQ-ens1,7.2
RobertWalraven-ESG,7.9
UMich-RidgeTfReg,9.2
BPagano-RtDriven,9.3
JCB-PRM,9.8
CEID-Walk,10.1
JHUAPL-Bucky,10.2
MSRA-DeepST,10.3
COVIDhub-baseline,10.6
USC-SI_kJalpha,10.8
COVIDhub-ensemble,11.8
Covid19Sim-Simulator,14.3
JHU_IDD-CovidSP,14.9
IowaStateLW-STEM,15.7
LANL-GrowthRate,17.8
UCLA-SuEIR,19.2
TTU-squider,19.3
CovidAnalytics-DELPHI,19.6
