,predicted_cases,actual_cases,error,perc_error
IBF-TimeSeries,2245582.0,4235725,-1990143.0,-47.0%
COVIDhub-baseline,2238776.0,4235725,-1996949.0,-47.1%
USACE-ERDC_SEIR,2225622.5,4235725,-2010102.5,-47.5%
JCB-PRM,1841963.3,4235725,-2393761.7,-56.5%
IowaStateLW-STEM,1841025.0,4235725,-2394700.0,-56.5%
USC-SI_kJalpha,1626825.0,4235725,-2608900.0,-61.6%
UCLA-SuEIR,1484210.2,4235725,-2751514.8,-65.0%
RobertWalraven-ESG,978019.4,4235725,-3257705.6,-76.9%
Covid19Sim-Simulator,972920.2,4235725,-3262804.8,-77.0%
