,count,mean,median,std,min,25%,75%,max
RobertWalraven-ESG,51,19137596.4,2030368.5,35790644.2,941.3,207013.2,17885758.1,174085858.1
LNQ-ens1,51,21685784.4,1820007.7,57368085.4,1189.3,153108.3,13778238.8,316210004.9
UChicagoCHATTOPADHYAY-UnIT,51,22244876.5,4251514.1,31983259.7,280.9,399306.2,37753828.9,121263263.0
Geneva-DetGrowth,51,22762422.5,4185405.0,34512096.0,2804.8,661537.4,34810968.2,134946487.9
LANL-GrowthRate,51,28345586.8,6651241.0,66533588.7,256.0,500264.5,26905701.2,413654582.2
Karlen-pypm,51,35046939.2,6279033.6,66471613.4,542.9,376098.1,33854475.4,324500593.2
OliverWyman-Navigator,51,36630952.3,3426201.0,61030858.8,6241.0,937313.0,66386178.5,288592144.0
CU-select,51,40958776.3,6990736.0,66461442.5,20449.0,2101193.0,62451401.0,360468196.0
BPagano-RtDriven,51,41809616.6,10153782.2,78087338.9,795.2,2258574.5,40546488.5,383666238.8
MSRA-DeepST,47,45504949.3,3769943.1,123425656.4,5645.0,169761.6,27826214.0,609933117.8
Google_Harvard-CPF,51,46020580.4,8830555.1,67159918.5,277.1,960838.4,77665156.8,287504876.3
UMich-RidgeTfReg,50,47533416.3,2948330.2,115193635.1,7698.1,812367.6,20477898.3,543902005.3
DDS-NBDS,51,55104935.4,5207176.2,110444717.2,6105.3,1103996.4,45413379.6,509827290.3
COVIDhub-ensemble,51,66532927.3,10824100.0,118339591.4,1521.0,1355562.5,84386546.5,574369156.0
IQVIA_ACOE-STAN,49,67323344.3,8088336.0,113576279.0,20568.1,879860.0,92480494.5,492751204.0
JHU_CSSE-DECOM,51,67653408.8,7033104.0,158728758.1,8836.0,835766.5,88397712.0,1019524900.0
USC-SI_kJalpha,51,71112657.5,14273284.0,115514407.5,9.0,3781565.0,98900210.0,550793961.0
COVIDhub-baseline,51,73071058.9,12538681.0,124821889.4,1600.0,2196025.0,101504362.5,555827776.0
CEID-Walk,51,73769499.1,12082151.9,127363118.8,326.3,2208230.3,103380647.2,574350127.2
JCB-PRM,51,75484686.0,10273515.4,132452500.2,4750.5,1838670.3,89839682.2,659595811.5
JHUAPL-Bucky,51,78217459.8,16964796.2,159875618.1,1921.5,795237.2,96438462.1,962646775.2
IowaStateLW-STEM,49,82582178.8,16670889.0,158601339.5,441.0,844705.0,98207844.5,832841881.0
USC-SI_kJalpha_RF,51,83942995.8,7933152.6,266239276.8,682.3,557611.2,54611029.3,1650297987.1
JHU_UNC_GAS-StatMechPool,51,93440050.4,18490000.0,172270278.2,6972.2,2520324.5,102191591.1,844832356.0
Covid19Sim-Simulator,51,102851423.8,19546982.9,176069101.3,7887.0,3758275.7,148266774.7,832922541.6
UCLA-SuEIR,51,104231645.8,16343393.6,197363013.9,4769.5,3864497.9,118960422.2,942204310.0
UCSB-ACTS,51,128045645.8,20823905.6,247809556.9,35166.1,1233961.1,139789764.0,1399572691.4
TTU-squider,51,293906845.0,35977215.6,647777581.1,5153.7,6713524.8,180442308.3,3585227346.1
CovidAnalytics-DELPHI,51,299392893.2,55562116.0,627817247.0,128881.0,8644950.5,246738440.5,3272183209.0
