,count,mean,median,std,min,25%,75%,max
UVA-Ensemble,3131,180.5,54.4,458.2,0.0,19.0,152.3,10682.2
LNQ-ens1,3140,200.6,61.1,464.9,0.0,20.8,175.7,8467.6
LANL-GrowthRate,3089,200.8,63.0,473.9,0.0,23.0,176.0,8886.0
OliverWyman-Navigator,3013,208.6,59.0,711.4,0.0,20.0,168.0,29659.0
CU-select,3081,218.1,76.0,667.5,0.0,30.0,184.0,21451.0
COVIDhub-ensemble,3141,235.7,63.0,742.7,0.0,21.0,186.0,28107.0
COVIDhub-baseline,3141,246.3,64.0,809.6,0.0,21.0,192.0,31556.0
CEID-Walk,3141,246.8,63.6,808.2,0.0,21.4,189.9,31608.6
Google_Harvard-CPF,3140,247.1,59.2,870.9,0.0,19.0,189.1,35686.9
IowaStateLW-STEM,3103,253.1,58.0,831.9,0.0,21.0,190.0,30308.0
USC-SI_kJalpha,3112,277.3,76.0,790.1,0.0,25.0,223.0,22124.0
JHUAPL-Bucky,3141,281.3,66.8,918.3,0.0,24.0,209.5,34158.5
PandemicCentral-USCounty,2959,301.9,89.0,868.2,0.0,31.0,247.0,24367.0
JHU_IDD-CovidSP,3139,388.3,118.0,1264.5,0.0,44.5,331.5,45192.3
