,mean_rank
COVIDhub-baseline,3.2
JHUAPL-Bucky,3.7
IowaStateLW-STEM,3.7
USC-SI_kJalpha,4.4
CU-select,4.6
JHU_IDD-CovidSP,4.8
MITCovAlliance-SIR,5.6
LANL-GrowthRate,6.0
