,mean_rank
UChicagoCHATTOPADHYAY-UnIT,5.4
OliverWyman-Navigator,5.9
LNQ-ens1,6.0
COVIDhub-ensemble,6.7
COVIDhub-baseline,7.1
CEID-Walk,7.1
LANL-GrowthRate,7.3
UVA-Ensemble,7.4
JHUAPL-Bucky,7.4
IowaStateLW-STEM,7.8
USC-SI_kJalpha,8.3
CU-select,8.4
Google_Harvard-CPF,10.1
PandemicCentral-USCounty,10.2
