,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,1207,676.6,864.0,601.4,-530.4,-343.0,-605.6,True,False
Austria,700,754.3,771.0,645.8,54.3,71.0,-54.2,False,True
Belgium,9732,13964.3,10256.0,10524.5,4232.3,524.0,792.5,True,True
Brazil,57070,40430.4,48009.0,52965.3,-16639.6,-9061.0,-4104.7,True,True
Bulgaria,216,193.7,224.0,175.5,-22.3,8.0,-40.5,True,False
Canada,8576,12581.3,11016.0,9332.5,4005.3,2440.0,756.5,True,True
Chile,5347,678.9,771.0,628.5,-4668.1,-4576.0,-4718.5,True,False
Colombia,2946,1291.4,1604.0,1450.7,-1654.6,-1342.0,-1495.3,True,True
Croatia,107,164.9,189.0,126.3,57.9,82.0,19.3,False,True
Cyprus,19,22.7,23.0,10.0,3.7,4.0,-9.0,False,False
Czechia,349,483.4,387.0,387.1,134.4,38.0,38.1,True,True
Denmark,604,801.6,734.0,723.9,197.6,130.0,119.9,True,True
Dominican Republic,718,708.6,631.0,766.4,-9.4,-87.0,48.4,False,False
Ecuador,4424,6012.4,5554.0,5158.5,1588.4,1130.0,734.5,True,True
Egypt,2708,1184.3,1299.0,1363.7,-1523.7,-1409.0,-1344.3,True,True
Estonia,69,101.3,94.0,64.5,32.3,25.0,-4.5,True,True
Finland,328,479.1,495.0,402.3,151.1,167.0,74.3,False,True
France,29781,36328.0,30616.0,30788.1,6547.0,835.0,1007.1,True,True
Germany,8968,12146.1,10605.0,9663.9,3178.1,1637.0,695.9,True,True
Greece,191,184.6,200.0,164.3,-6.4,9.0,-26.7,False,False
Hungary,578,891.0,753.0,666.6,313.0,175.0,88.6,True,True
Iceland,10,10.0,13.0,20.1,0.0,3.0,10.1,False,False
Ireland,1734,2460.7,1994.0,1734.5,726.7,260.0,0.5,True,True
Israel,317,412.4,335.0,271.8,95.4,18.0,-45.2,True,True
Italy,34716,41884.7,37002.0,34784.9,7168.7,2286.0,68.9,True,True
Latvia,30,31.4,34.0,16.0,1.4,4.0,-14.0,False,False
Lithuania,78,76.9,73.0,54.4,-1.1,-5.0,-23.6,False,False
Luxembourg,110,134.6,129.0,114.4,24.6,19.0,4.4,True,True
Malaysia,121,135.9,146.0,112.1,14.9,25.0,-8.9,False,True
Mexico,26381,12315.0,10891.0,6001.1,-14066.0,-15490.0,-20379.9,False,False
Moldova,521,463.7,568.0,361.5,-57.3,47.0,-159.5,True,False
Netherlands,6124,8006.3,7226.0,6884.7,1882.3,1102.0,760.7,True,True
Norway,249,291.1,275.0,224.9,42.1,26.0,-24.1,True,True
Panama,592,578.0,582.0,519.8,-14.0,-10.0,-72.2,True,False
Peru,9135,6103.7,5124.0,5292.2,-3031.3,-4011.0,-3842.8,False,False
Philippines,1236,1417.6,1262.0,1506.4,181.6,26.0,270.4,True,False
Poland,1435,1569.7,1594.0,1418.1,134.7,159.0,-16.9,False,True
Portugal,1561,1687.9,1706.0,1583.3,126.9,145.0,22.3,False,True
Romania,1589,2083.1,2149.0,2581.8,494.1,560.0,992.8,False,False
Slovakia,28,32.7,38.0,24.1,4.7,10.0,-3.9,False,True
Slovenia,109,135.6,131.0,119.5,26.6,22.0,10.5,True,True
South Korea,282,284.9,315.0,327.0,2.9,33.0,45.0,False,False
Spain,28341,35580.0,30738.0,29509.8,7239.0,2397.0,1168.8,True,True
Sweden,5280,6525.9,5991.0,5516.9,1245.9,711.0,236.9,True,True
Switzerland,1962,2254.6,2149.0,1935.3,292.6,187.0,-26.7,True,True
Turkey,5082,6392.4,5056.0,5103.4,1310.4,-26.0,21.4,True,True
Ukraine,1121,1113.0,1308.0,975.0,-8.0,187.0,-146.0,False,False
United Kingdom,43598,54513.0,44470.0,42920.0,10915.0,872.0,-678.0,True,True
