,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,1207,867.7,931.0,1313.7,-339.3,-276.0,106.7,True,True
Austria,700,697.6,693.0,642.3,-2.4,-7.0,-57.7,False,False
Belgium,9732,10405.7,10001.0,9666.1,673.7,269.0,-65.9,True,True
Brazil,57070,54681.6,60297.0,69244.0,-2388.4,3227.0,12174.0,False,False
Bulgaria,216,224.3,239.0,216.4,8.3,23.0,0.4,False,True
Canada,8576,9931.4,8892.0,8001.3,1355.4,316.0,-574.7,True,True
Chile,5347,2095.1,2354.0,3771.3,-3251.9,-2993.0,-1575.7,True,True
Colombia,2946,1494.9,1844.0,1819.6,-1451.1,-1102.0,-1126.4,True,True
Croatia,107,123.6,129.0,100.4,16.6,22.0,-6.6,False,True
Cyprus,19,17.0,20.0,12.0,-2.0,1.0,-7.0,True,False
Czechia,349,411.3,364.0,362.7,62.3,15.0,13.7,True,True
Denmark,604,633.7,640.0,621.8,29.7,36.0,17.8,False,True
Dominican Republic,718,582.6,585.0,559.5,-135.4,-133.0,-158.5,True,False
Ecuador,4424,5107.6,4861.0,5631.6,683.6,437.0,1207.6,True,False
Egypt,2708,1433.6,1443.0,1281.4,-1274.4,-1265.0,-1426.6,True,False
Estonia,69,69.7,77.0,61.0,0.7,8.0,-8.0,False,False
Finland,328,345.7,375.0,316.7,17.7,47.0,-11.3,False,True
France,29781,30510.7,30450.0,31004.1,729.7,669.0,1223.1,True,False
Germany,8968,9751.6,9474.0,9025.6,783.6,506.0,57.6,True,True
Greece,191,205.0,192.0,190.0,14.0,1.0,-1.0,True,True
Hungary,578,627.7,622.0,536.3,49.7,44.0,-41.7,True,True
Iceland,10,10.0,11.0,19.0,0.0,1.0,9.0,False,False
Ireland,1734,1884.1,1779.0,1688.0,150.1,45.0,-46.0,True,True
Israel,317,304.6,313.0,322.5,-12.4,-4.0,5.5,True,True
Italy,34716,36978.4,35974.0,35913.8,2262.4,1258.0,1197.8,True,True
Japan,971,1211.9,972.0,1110.6,240.9,1.0,139.6,True,True
Latvia,30,36.1,29.0,26.3,6.1,-1.0,-3.7,True,True
Lithuania,78,81.9,77.0,76.5,3.9,-1.0,-1.5,True,True
Luxembourg,110,124.1,120.0,109.3,14.1,10.0,-0.7,True,True
Malaysia,121,124.4,127.0,115.3,3.4,6.0,-5.7,False,False
Mexico,26381,18480.6,23956.0,6001.1,-7900.4,-2425.0,-20379.9,True,False
Moldova,521,468.4,519.0,333.2,-52.6,-2.0,-187.8,True,False
Netherlands,6124,6490.1,6590.0,6099.5,366.1,466.0,-24.5,False,True
Norway,249,244.4,253.0,242.9,-4.6,4.0,-6.1,True,False
Panama,592,456.1,454.0,411.2,-135.9,-138.0,-180.8,False,False
Peru,9135,7589.0,8708.0,12571.1,-1546.0,-427.0,3436.1,True,False
Philippines,1236,1071.0,1097.0,963.6,-165.0,-139.0,-272.4,True,False
Poland,1435,1341.7,1440.0,1189.5,-93.3,5.0,-245.5,True,False
Portugal,1561,1796.7,1610.0,1568.8,235.7,49.0,7.8,True,True
Romania,1589,1605.7,1743.0,1324.8,16.7,154.0,-264.2,False,False
Russia,8958,7927.7,8250.0,6596.8,-1030.3,-708.0,-2361.2,True,False
Serbia,267,276.7,297.0,266.6,9.7,30.0,-0.4,False,True
Slovakia,28,28.0,33.0,22.0,0.0,5.0,-6.0,False,False
Slovenia,109,121.1,117.0,105.6,12.1,8.0,-3.4,True,True
South Korea,282,297.3,297.0,262.8,15.3,15.0,-19.2,True,False
Spain,28341,33954.7,30716.0,30027.0,5613.7,2375.0,1686.0,True,True
Sweden,5280,5589.4,5042.0,5085.3,309.4,-238.0,-194.7,True,True
Switzerland,1962,2040.3,2046.0,1930.9,78.3,84.0,-31.1,False,True
Turkey,5082,5302.4,4952.0,4717.9,220.4,-130.0,-364.1,True,False
Ukraine,1121,1037.9,1214.0,869.8,-83.1,93.0,-251.2,False,False
United Kingdom,43598,46990.3,44141.0,43143.4,3392.3,543.0,-454.6,True,True
