,total_deaths_2020-05-24,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IowaStateLW-STEM,101292,122618.0,126333,24898.0,25041,-143.0,-0.6%
UCLA-SuEIR,101292,122310.6,126333,24590.6,25041,-450.4,-1.8%
CovidAnalytics-DELPHI,101292,123637.0,126333,25917.0,25041,876.0,3.5%
LANL-GrowthRate,101292,124934.0,126333,27214.0,25041,2173.0,8.7%
UMass-MechBayes,101292,119928.0,126333,22208.0,25041,-2833.0,-11.3%
PSI-DRAFT,101292,126967.5,126333,29247.5,25041,4206.5,16.8%
USACE-ERDC_SEIR,101292,115221.2,126333,17501.2,25041,-7539.8,-30.1%
Covid19Sim-Simulator,101292,113964.4,126333,16244.4,25041,-8796.6,-35.1%
YYG-ParamSearch,101292,133176.7,126333,35456.7,25041,10415.7,41.6%
Baseline,101292,137344.6,126333,39624.6,25041,14583.6,58.2%
NotreDame-FRED,101292,,126333,,25041,,
SWC-TerminusCM,101292,,126333,,25041,,
