,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51.0,101.5,33.7,257.1,0.3,10.6,99.6,1765.1
UMass-MechBayes,51.0,103.8,16.0,299.2,0.0,6.0,67.0,2004.0
Baseline_0.98,51.0,110.3,39.6,242.4,0.0,12.3,97.1,1637.1
COVIDhub-ensemble,51.0,112.6,26.1,287.8,0.2,11.4,112.8,1950.8
IowaStateLW-STEM,51.0,115.8,37.0,237.6,1.0,13.5,106.5,1573.0
OliverWyman-Navigator,51.0,117.0,23.2,293.2,0.6,4.2,106.5,1954.0
LANL-GrowthRate,51.0,118.6,42.0,299.6,0.6,12.3,88.6,2022.7
IHME-CurveFit,51.0,122.4,53.6,293.3,0.3,11.4,129.8,2051.8
Baseline,51.0,126.5,27.4,245.9,0.1,16.4,120.2,1406.3
UCLA-SuEIR,51.0,128.4,46.8,269.2,0.2,9.1,94.8,1685.3
UT-Mobility,51.0,129.4,38.4,327.0,0.1,12.0,82.5,2049.7
MOBS_NEU-GLEAM_COVID,51.0,143.9,58.4,311.0,0.0,14.6,136.4,1965.4
MIT_CovidAnalytics-DELPHI,51.0,171.4,38.0,372.7,0.0,11.5,197.0,2227.0
Covid19Sim-Simulator,51.0,198.1,71.0,389.3,0.2,10.8,189.6,2559.7
SWC-TerminusCM,51.0,219.5,63.0,389.4,1.0,22.5,176.5,1962.0
CovidActNow-SEIR_CAN,51.0,228.1,99.8,381.9,1.3,37.5,243.0,2025.2
USACE-ERDC_SEIR,51.0,232.7,52.3,551.4,0.4,13.8,217.6,3099.6
CU-select,51.0,233.0,63.0,409.6,0.0,13.0,263.5,2047.0
UA-EpiCovDA,51.0,278.3,118.0,462.3,1.0,20.0,275.0,2437.0
JHU_IDD-CovidSP,51.0,285.8,135.5,396.9,3.3,60.1,314.6,1979.9
PSI-DRAFT,51.0,315.2,71.5,896.7,1.0,14.0,179.0,5633.5
Auquan-SEIR,51.0,623.3,290.0,839.4,5.0,110.5,819.5,4416.0
