,mean_rank
UMass-MechBayes,3.9
UCLA-SuEIR,4.0
LANL-GrowthRate,5.0
Covid19Sim-Simulator,5.1
CovidAnalytics-DELPHI,5.2
IowaStateLW-STEM,5.3
PSI-DRAFT,5.4
YYG-ParamSearch,5.5
USACE-ERDC_SEIR,5.6
